sentence,page,topic,similarity
"おそらく一時的または局所的な問題は発生すると思われますが、歴史が証明して 社会にもたらすリスクと機会
いる通り、メガトレンドとして世界はより良くなっていく確率が高いでしょう。",16,マイクロプラスチック,0.3168
"おそらく一時的または局所的な問題は発生すると思われますが、歴史が証明して 社会にもたらすリスクと機会
いる通り、メガトレンドとして世界はより良くなっていく確率が高いでしょう。",16,健康と安全,0.4182
"おそらく一時的または局所的な問題は発生すると思われますが、歴史が証明して 社会にもたらすリスクと機会
いる通り、メガトレンドとして世界はより良くなっていく確率が高いでしょう。",16,平等と機会,0.3813
"新サテライトグロース戦略は、単なる事業計画を超え、当社の存在意義に直結したサステナビリティ経営を実現するため
CSO Message の極めて重要な戦略です。",16,健康と安全,0.3239
"世の中が急速に変化する中で、自身 ンターの環境負荷を軽減するために、より省電力性能の優れたサーバや冷却技術の検証に努め、脱炭素社会の実現にも貢
や組織が変わらなければ、それは後退と同義です。",17,気候変動への適応,0.3241
"世の中が急速に変化する中で、自身 ンターの環境負荷を軽減するために、より省電力性能の優れたサーバや冷却技術の検証に努め、脱炭素社会の実現にも貢
や組織が変わらなければ、それは後退と同義です。",17,空気の汚染,0.3381
"世の中が急速に変化する中で、自身 ンターの環境負荷を軽減するために、より省電力性能の優れたサーバや冷却技術の検証に努め、脱炭素社会の実現にも貢
や組織が変わらなければ、それは後退と同義です。",17,水の汚染,0.3244
"世の中が急速に変化する中で、自身 ンターの環境負荷を軽減するために、より省電力性能の優れたサーバや冷却技術の検証に努め、脱炭素社会の実現にも貢
や組織が変わらなければ、それは後退と同義です。",17,生物および食料資源の汚染,0.3341
"世の中が急速に変化する中で、自身 ンターの環境負荷を軽減するために、より省電力性能の優れたサーバや冷却技術の検証に努め、脱炭素社会の実現にも貢
や組織が変わらなければ、それは後退と同義です。",17,健康と安全,0.3137
"当社は2016年からドローン事業に参入し、2022年1月に100％子会社を設立、2022年4月にKDDIのドローン事業 For Future：未来人財の育成
を承継しました。",18,水の汚染,0.3323
"当社は2016年からドローン事業に参入し、2022年1月に100％子会社を設立、2022年4月にKDDIのドローン事業 For Future：未来人財の育成
を承継しました。",18,水の消費と取水,0.3105
"当社は2016年からドローン事業に参入し、2022年1月に100％子会社を設立、2022年4月にKDDIのドローン事業 For Future：未来人財の育成
を承継しました。",18,健康と安全,0.3485
"当社は2016年からドローン事業に参入し、2022年1月に100％子会社を設立、2022年4月にKDDIのドローン事業 For Future：未来人財の育成
を承継しました。",18,児童労働,0.3301
"安心安全の面では、日本航空株式会社との協力により、空の安全のノウハウを活かした運航管理 新サテライトグロース戦略において、柱の１つに「ForFuture」を掲げており、未来を支える人財の育成を重視していま
体制を構築しています。",18,健康と安全,0.3899
"これにより避難所での通信を確保 スタートアップ共創をKDDIの事業成長エンジンに
し、現地で活動する自衛隊や医療支援チームDMATをサポートしました。",18,健康と安全,0.423
"当社の60年にわたる衛星通信の経験と実績が評価され、2019年から米 スタートアップは社会課題の解決やイノベーション創出において重要な役割を果たし、今後の日本経済の競争力を取り戻
国のスペースXと本格的な協議を開始し、2021年にStarlinkの国内初採用 す切り札とも言える存在です。",18,健康と安全,0.3071
"これまでの災害対応で得た経験を教訓
通信事業者としての社会的責任と に、防災対策の強化、体制整備、災害時の早期復旧、被災地支援活動を関係機関と連携して準備してきました。",19,気候変動への適応,0.3473
"これまでの災害対応で得た経験を教訓
通信事業者としての社会的責任と に、防災対策の強化、体制整備、災害時の早期復旧、被災地支援活動を関係機関と連携して準備してきました。",19,健康と安全,0.3127
"通信は既にあらゆる産業や人々の生活に溶け込んでいますが、そこにAIが融合され、社会基盤としてますます重要な存
さらなる品質向上の取り組みとして、3G・4G時代に培ったチューニング技術・ノウハウを生かし、お客さまにご満足いた 在になっています。",20,健康と安全,0.3498
"5G基地局数は業界最多であり、品質も業界No.1にすることで、最高品 あらゆるものとつながり、通信の複雑性が高まる中で、社会インフラとして信頼性を向上させることは、これまで以上に
質のネットワークで5Gならではのサービスを提供するのが私たちのミッションです。",20,健康と安全,0.3869
"例 さらに、防災・防犯拠点として、ローソン店舗を活用した見守りドローンの発着に加え、Starlink回線や非常時電源、食糧備
えば、AIによるリコメンド機能が発達したことで、店舗で自ら商品を選ぶ能動的な消費スタイルから、AIが提供する「おすす 蓄を備え、平時・有事どちらのシーンにおいても街の安心安全を守る役割を果たします。",22,健康と安全,0.3473
"お客さま理解を深めていく上でも、デジタルとリアルの両方のデータ化が重要であり、お客さまとの接点もデジタルと ローソンとの新たなパートナーシップにより、私たちが取り組むべき社会課題は増えますが、その分、事業成長のチャンス
リアルが融合したハイブリッド型が進んでいくと考えます。",22,水の汚染,0.301
"お客さま理解を深めていく上でも、デジタルとリアルの両方のデータ化が重要であり、お客さまとの接点もデジタルと ローソンとの新たなパートナーシップにより、私たちが取り組むべき社会課題は増えますが、その分、事業成長のチャンス
リアルが融合したハイブリッド型が進んでいくと考えます。",22,水の消費と取水,0.3171
"ローソンという新たなパートナーが加わった今、この事業機会を活かし、お このリアルなお客さま接点と当社が蓄積してきたデータを組み合わせることで、さまざまな分野での付加価値の創出や新
客さまに最良の体験価値を提供していきます。",22,平等と機会,0.3085
"実は、大学卒業後の最初の就職先は不動産のベンチャー企業で、2社目も建設関係のベンチャー企業であり、上場前の ビジネス事業本部では、通信を軸にお客さまの契約数を伸ばす「ベース領域」と、デジタル化によって付加価値を生み出す
第二電電（現在のKDDI）に入社したのは3社目でした。",23,健康と安全,0.3068
"その原因の一つに、デジタル化の 「WAKONX（ワコンクロス）」でもこれら3つの領域から得られるデータを蓄積し活用することで、売上・営業利益の二桁成
遅れがあると言われています。",23,水の消費と取水,0.3297
"社会課題や環境への配慮がこれまで以上に求められる時代を迎え、お客さまの事業戦略から実証、収益化、さらには社会 AI時代のビジネスプラットフォーム「WAKONX」の構築
課題解決まで、一貫した「ビジネスデザイン」を描き、ともに事業成長や社会課題を解決する存在が必要です。",23,健康と安全,0.3177
"日本の強みは、海外の技術や製品を日本流にアレンジし、付加価値をつ
お客さまの事業成長や社会課題解決を総合的に支援していく「KDDI BUSINESS」 けて世界に広める点にあるのです。",23,健康と安全,0.341
"企業理念と人財重視
カーボンニュートラルの実現 KDDIグループは「全従業員の物心両面の幸福の追求」を企業理念に掲げ、人財を最も大切な資源と位置付けています。",26,海洋資源の採取と利用,0.3228
"この目標達成に 専門性が求められるこれからの時代において、当社は社内外で活躍するプロ人財を育成しながら、社員の働きがいと成果
向けて、auリニューアブルエナジーが提供する太陽光発電の利用等により、Scope1およびScope2の削減を進めていま を生み出していきたいと考えています。",26,エネルギー,0.3381
"この目標達成に 専門性が求められるこれからの時代において、当社は社内外で活躍するプロ人財を育成しながら、社員の働きがいと成果
向けて、auリニューアブルエナジーが提供する太陽光発電の利用等により、Scope1およびScope2の削減を進めていま を生み出していきたいと考えています。",26,健康と安全,0.3103
"また、KDDIの事業と自然資本との関係 DX・AI人財育成
性、およびリスクと機会を整理し、TNFDフレームワークに基づいた情報開示を行っています。",26,生物および食料資源の汚染,0.3183
"また、KDDIの事業と自然資本との関係 DX・AI人財育成
性、およびリスクと機会を整理し、TNFDフレームワークに基づいた情報開示を行っています。",26,健康と安全,0.3723
"また、KDDIの事業と自然資本との関係 DX・AI人財育成
性、およびリスクと機会を整理し、TNFDフレームワークに基づいた情報開示を行っています。",26,平等と機会,0.3643
"さらに、今後はAI
ガバナンス強化によるグループ経営基盤強化 の活用が鍵となるため、DXおよびAIの教育を強化しています。",26,健康と安全,0.3122
"AIの利活用を推進すると同時に、AIガバナ 働き方改革と新オフィスへの取り組み
ンスの強化も進めていきます。",26,健康と安全,0.3033
"AIの利活用を推進すると同時に、AIガバナ 働き方改革と新オフィスへの取り組み
ンスの強化も進めていきます。",26,ロビー活動,0.3133
"私たちはこれを「グループ全体での人財 モデルを拡充 本体
できるのです。",28,エネルギー,0.3107
"また、登用のタイミングに限らず、新卒か
全社員がなりたい姿をイメージでき、一段レベルの高い仕事に挑戦し続けた結果として適正に報われている状態を目指 ら経営層までの全パイプラインにおいて女性の構成比率を高め、女性の継続的な活躍を後押しすることが重要です。",29,平等と機会,0.3019
"「KDDI版ジョブ型」では社員に対して、一つのジョブという限定的な単位で専門性を極めていくのではなく、複数ジョブを さらに、女性社員の周囲の意識変容が女性のキャリアアップ意向を高めることに一定寄与すると考え、男性社員の育児休
経験しながら多様なスキルや経験を培い、市場でも活躍できるプロ人財を目指すことを求めています。",29,児童労働,0.3215
"これまで９企業（2024年６月時点）への資金提供をするとともに
含む鉱物資源を採掘・精製する必要がなくなり、CO2のさらなる発 分解された携帯電話 KDDIの有するさまざまなアセットを活用した事業支援や共同実証などを行ってきました。",32,海洋資源の使用,0.3183
"これまで９企業（2024年６月時点）への資金提供をするとともに
含む鉱物資源を採掘・精製する必要がなくなり、CO2のさらなる発 分解された携帯電話 KDDIの有するさまざまなアセットを活用した事業支援や共同実証などを行ってきました。",32,海洋資源の採取と利用,0.3729
"TCFDの提言に従い、 参照：IEA（InternationalEnergyAgency）「WorldEnergyOutlook2021」NetZeroEmissionsby2050Scenario（NZEScenario）
「ガバナンス、戦略、リスク管理、指標と目標」の情報開示フレームワークに基づき積極的な情報開示に努めます。",33,エネルギー,0.3164
"また、気 移行リスク分析 KDDIとしてのリスク内容 KDDIの対応
候変動に対応する具体的な対策を講じ、行動していきます。",33,気候変動,0.3282
"また、気 移行リスク分析 KDDIとしてのリスク内容 KDDIの対応
候変動に対応する具体的な対策を講じ、行動していきます。",33,気候変動への適応,0.4334
"また、気 移行リスク分析 KDDIとしてのリスク内容 KDDIの対応
候変動に対応する具体的な対策を講じ、行動していきます。",33,気候変動の緩和,0.3131
"無線機1台あたり年間約
当社は、事業を通じた社会課題の解決（SDGs）・社会貢献・気候変動対策などのサステナビリティ（持続可能性）に関す 100kWhの電力消費の削減が可能となる見込み。",33,気候変動への適応,0.3253
"無線機1台あたり年間約
当社は、事業を通じた社会課題の解決（SDGs）・社会貢献・気候変動対策などのサステナビリティ（持続可能性）に関す 100kWhの電力消費の削減が可能となる見込み。",33,エネルギー,0.36
"サステナビリティ委員会では、当社における気候変動・自然資本に関する重要な課題や取り組みに 市場・評判（長期戦略）
組み遅れによるKDDI企業評価 切り替え予定。",33,気候変動,0.3025
"サステナビリティ委員会では、当社における気候変動・自然資本に関する重要な課題や取り組みに 市場・評判（長期戦略）
組み遅れによるKDDI企業評価 切り替え予定。",33,気候変動への適応,0.3113
"また、グループ会社としてauリニューアブルエナジーを設立
ついて確認および議論を行い、リスクと機会に関する監視、監督を行うとともに報告事項などの承認を行う責任を担ってい 低下および加入者減のリスク し、太陽光発電など追加性のある再生可能エネルギー発電事業を開始。",33,平等と機会,0.3042
"るための事前対策として、世界資源研究所（WR：IWorldResourcesInstitute）の水リスクマップ「アキダクト（Aqueduct）」
KDDIは2024年5月9日、自然資本保全への貢献のため、中長期の環境保全計画である「KDDIGREENPLAN」を策 を使用して水ストレスのかかる地域における水リスク評価と対策を実施しています。",33,水の汚染,0.3501
"るための事前対策として、世界資源研究所（WR：IWorldResourcesInstitute）の水リスクマップ「アキダクト（Aqueduct）」
KDDIは2024年5月9日、自然資本保全への貢献のため、中長期の環境保全計画である「KDDIGREENPLAN」を策 を使用して水ストレスのかかる地域における水リスク評価と対策を実施しています。",33,水の消費と取水,0.3806
"るための事前対策として、世界資源研究所（WR：IWorldResourcesInstitute）の水リスクマップ「アキダクト（Aqueduct）」
KDDIは2024年5月9日、自然資本保全への貢献のため、中長期の環境保全計画である「KDDIGREENPLAN」を策 を使用して水ストレスのかかる地域における水リスク評価と対策を実施しています。",33,海洋資源の使用,0.3421
"るための事前対策として、世界資源研究所（WR：IWorldResourcesInstitute）の水リスクマップ「アキダクト（Aqueduct）」
KDDIは2024年5月9日、自然資本保全への貢献のため、中長期の環境保全計画である「KDDIGREENPLAN」を策 を使用して水ストレスのかかる地域における水リスク評価と対策を実施しています。",33,海洋資源の採取と利用,0.3303
"るための事前対策として、世界資源研究所（WR：IWorldResourcesInstitute）の水リスクマップ「アキダクト（Aqueduct）」
KDDIは2024年5月9日、自然資本保全への貢献のため、中長期の環境保全計画である「KDDIGREENPLAN」を策 を使用して水ストレスのかかる地域における水リスク評価と対策を実施しています。",33,健康と安全,0.3312
"KDDIは、自動車メーカー各社によるコネクティッド グローバル通信プラットフォームのサービス提供イメージ
サービスのグローバルへの展開を、GCPによってサポートしています。",39,健康と安全,0.3095
"フィリピンの皆さんのより良い生活に
国民の生活に不可欠な社会インフラの維持に取り組む 直結するプロジェクトであることが、全員の誇りとやりがいにつながっています。",41,健康と安全,0.4099
"大型プロジェクトは想定外のことも起きるとは思いますが、
目標達成に向けた教育活動を推進 しっかり体制を構築しプロジェクトを成功させたいです。",41,マイクロプラスチック,0.3372
"本発電所で発電した電力は、関東エリアのau
指標 基地局に供給します。",42,エネルギー,0.3352
"これにより、Beyond5G/6Gにおけるデバイ Beyond 5G/6G
⃝サイバーセキュリティ起因の個人情報の漏えいおよび スとサーバ間のプライバシー保護が実現可能になります。",43,健康と安全,0.339
"これにより、Beyond5G/6Gにおけるデバイ Beyond 5G/6G
⃝サイバーセキュリティ起因の個人情報の漏えいおよび スとサーバ間のプライバシー保護が実現可能になります。",43,プライバシー,0.3353
"また、性能と安全性を両立することは非常に難しい課題で
23.3期実績 24.3期実績 26.3期目標 7件 す。",43,健康と安全,0.3806
"今後は、Rocca-Sの国際標準化に向けて取り組み、KDDIの暗号を6G時代の標準暗号として、
0件 0件 0件 世界中で幅広く活用していただくことを目指します。",43,健康と安全,0.3316
23.3期 24.3期 26.3期 引き続き、通信技術のさらなる進化や信頼性の向上に貢献できる研究開発を推進していきます。,43,健康と安全,0.3111
"支 24.3期は、環境と人権をテーマとし、KDDIの取り組みへの評価と今後の期待をうかがうステークホルダーダイアログを実
えてくださるすべてのステークホル 施しました。",46,健康と安全,0.3283
業績連動型賞与 ＝ 役位別の基準額 × 会社業績およびKPIの達成度による掛率 えています。,54,適切な賃金,0.3072
"日本国内においては、「au「」UQmobile」 成長戦略の推進により付加価値創出に注力し、決済・金融、補償、コンテンツ、でんき等に加え、ローソンとのシナジー
「povo」のマルチブランドで提供する5G通信サービスを中心に、金融、エネルギー、LXなどの各種サービスを連携し拡充 も活用しながら通信と付加価値双方のARPU収入を伸ばしていきます。",59,エネルギー,0.308
