sentence,page,topic,similarity
"都 整力とすることに加え、再生可能エネルギーを集約して電
サービスに強みを持つGHL​Systems​Berhadの発行済み株式 上でtsuzumiの提供を開始します。",45,健康と安全,0.3239
"低層部では、コワーキン 等の需要家内設備」の3つの分散するエネルギーリソースを
買い付けの実施により、7月に同社を完全子会社化しました。",45,エネルギー,0.3067
"また、エネルギー、経済安全保障、通商・
域と、社会基盤である通信インフラを支えるNTTグループならではの公共的な領域をバランスよく織 貿易、宇宙、財政、防衛等、政府の公共政策審議に参加しています。",48,エネルギー,0.3398
"また、エネルギー、経済安全保障、通商・
域と、社会基盤である通信インフラを支えるNTTグループならではの公共的な領域をバランスよく織 貿易、宇宙、財政、防衛等、政府の公共政策審議に参加しています。",48,健康と安全,0.3641
"また、成長分野と位置付けているスマートライフやAI、デジタル・データセンター
2022年6月 とがイノベーションの重要な原動力であり、有効な経営戦略であると考えています。",48,健康と安全,0.3451
▪ 指名委員会、報酬委員会の構成 ●月 額報酬（基本報酬）：月例の固定報酬とし、役位ごとの役割の大きさや責任範囲に基づき、支給することとしています。,50,適切な賃金,0.3355
"●自 社株式取得及び業績連動型株式報酬（中長期の業績連動報酬）：毎月支給する株式取得目的報酬により、役員持株会を
通じて自社株式を購入することとし、購入した株式は在任期間中、そのすべてを保有することとしています。",50,水の消費と取水,0.3144
"※3本 文中に記載されているNetPromoterScore及びNPSは、ベイン・アンド・カンパニー、フレッド・ライクヘルド、サトメトリックス・システムズ（現NICE
Systems,Inc）の登録商標です。",51,健康と安全,0.373
"※3本 文中に記載されているNetPromoterScore及びNPSは、ベイン・アンド・カンパニー、フレッド・ライクヘルド、サトメトリックス・システムズ（現NICE
Systems,Inc）の登録商標です。",51,平等と機会,0.3066
"2023年度の減価償却費は、前期比2.9％増加し、1兆6,286 また、2022年度の2兆2,610億円から3,060億円増加してい 8,931億円となりました。",55,水の汚染,0.3041
"2023年度の減価償却費は、前期比2.9％増加し、1兆6,286 また、2022年度の2兆2,610億円から3,060億円増加してい 8,931億円となりました。",55,水の消費と取水,0.3357
"座貸越契約及びコミットメントライン契約を締結しており、事
通信サービスやArcstarUniversalOne、IP-VPN、OCN等の 以上の結果、2023年度の営業利益は、前期比5.1％増加し、1 なお、2023年度の営業活動によって得たキャッシュ・フロー 業活動上必要な流動性を確保しています。",55,水の消費と取水,0.3007
"現金及び現金同等物とは、負債の返済や投資
⃝通信端末機器販売収入 2023年度の金融損益は、前期の△253億円に対し333億円 9,892億円となりました。",55,水の消費と取水,0.3199
これは、株式会社インターネットイニシアティ これは主に、有形固定資産・無形資産及び投資不動産の取得 て使用されます。,55,海洋資源の採取と利用,0.3164
"その時点の資金調達や運転資金の状況に応じて毎年度変化し
2023年度における通信端末機器販売収入は、前期比12.7％ よるものです。",55,水の消費と取水,0.3403
"その時点の資金調達や運転資金の状況に応じて毎年度変化し
2023年度における通信端末機器販売収入は、前期比12.7％ よるものです。",55,海洋資源の採取と利用,0.3049
"2023年度の持分法による投資損益は、前期比72.8％増加 産及び投資不動産の取得による支出が2,321億円増加したほ また、2023年度末のコミットメントラインの未使用残高は、
⃝システムインテグレーション収入 し、242億円となりました。",55,水の消費と取水,0.3339
"株主数（単元未満株のみ所有する株主を含む） 1,862,170名 （注）1.持 株数は、千株未満を切り捨てて表示しています。",56,種の個体数,0.3471
