sentence,page,topic,similarity
"運転も本当に大 TGR-WRTは、トヨタが2017年にFIA世界
ンピオンの偉業を成し遂げてくれました。",21,水の消費と取水,0.3077
"運転も本当に大 TGR-WRTは、トヨタが2017年にFIA世界
ンピオンの偉業を成し遂げてくれました。",21,健康と安全,0.3259
トヨタでは、会社と運動部は常に共に存 う「全トヨタ総合競技大会」がスタートし、トヨタ ばには、「TOYOTAプレゼンツFIFAクラブワールド を推し進めています。,22,健康と安全,0.3311
トヨタでは、会社と運動部は常に共に存 う「全トヨタ総合競技大会」がスタートし、トヨタ ばには、「TOYOTAプレゼンツFIFAクラブワールド を推し進めています。,22,平等と機会,0.3014
"カップ」に名を変えても、2014年までの約30年間、 世の中に存在するさまざまな違いを、個性として受
います。",22,気候変動への適応,0.343
"カップ」に名を変えても、2014年までの約30年間、 世の中に存在するさまざまな違いを、個性として受
います。",22,空気の汚染,0.306
"カップ」に名を変えても、2014年までの約30年間、 世の中に存在するさまざまな違いを、個性として受
います。",22,水の汚染,0.3165
"カップ」に名を変えても、2014年までの約30年間、 世の中に存在するさまざまな違いを、個性として受
います。",22,水の消費と取水,0.3136
こ 大会には世界50の国・地域から、約300名のGlobal を誇りに思うとともに、大切にしてきました。,22,健康と安全,0.3064
のころ、国内の企業チームの競技の場として「日本 Toyota Team Athlete（GTTA）が参加しました。,22,労働時間,0.3457
のころ、国内の企業チームの競技の場として「日本 Toyota Team Athlete（GTTA）が参加しました。,22,健康と安全,0.3097
話し合いの場で自分の主張 分たちを見直していくための道具として使うべきだ き、このうえない喜びと感動に包まれる。,23,平等と機会,0.3072
"るTPSですが、その本質は「誰かの仕事を楽にするこ 楽にする”ことを原点とするトヨタだからこそ、こう この言葉が示すとおり、父は、生涯を通じて、「モ
と」です。",23,労働条件,0.3005
"るTPSですが、その本質は「誰かの仕事を楽にするこ 楽にする”ことを原点とするトヨタだからこそ、こう この言葉が示すとおり、父は、生涯を通じて、「モ
と」です。",23,労働時間,0.3671
"るTPSですが、その本質は「誰かの仕事を楽にするこ 楽にする”ことを原点とするトヨタだからこそ、こう この言葉が示すとおり、父は、生涯を通じて、「モ
と」です。",23,児童労働,0.3473
電動化 知能化 エネルギーグリッドとして社会のエネルギーセキュリティを高める。,24,エネルギー,0.4461
電動化 知能化 エネルギーグリッドとして社会のエネルギーセキュリティを高める。,24,健康と安全,0.4301
"その
Electrification Intelligence 自動運転 ような役割も果たせます。",24,エネルギー,0.3158
"ハードウェアとArene OSの相乗効果は、新しい体
変革を宣言しました。",25,生物および食料資源の汚染,0.3143
"ハードウェアとArene OSの相乗効果は、新しい体
変革を宣言しました。",25,健康と安全,0.3255
着 場にあろうと、どんな経済事情であろうと、誰ひ れていません。,25,循環経済,0.3203
"レクサスLF-ZCは、そうした努力の成果であり、
これが、トヨタがマルチパスウェイを進めている BEVは、そのユニークな特性によって、これらの 2026年の登場を宣言しています。",25,健康と安全,0.3351
"共に成長し、購入後も所有期間を通じてクルマの 方々にモビリティを提供してきたことは、私たちの
のような新しい超マルチパーパスなSUVを生み出 体験価値をさらに高めていきます。",26,健康と安全,0.3294
"しかし、トヨタにとって “Mobility for All”とは、す
べての人に機会を提供することです。",26,平等と機会,0.3442
"好きな 社会ではますます、エネルギー・データマネジメン
時に、好きな場所で、好きなことができる。",27,エネルギー,0.381
"運んだり、商品を販売したり、プライベートな動く 持続可能な未来のためには、モビリティがエネル
多目的スペースになったり。",27,エネルギー,0.3147
"運んだり、商品を販売したり、プライベートな動く 持続可能な未来のためには、モビリティがエネル
多目的スペースになったり。",27,健康と安全,0.3072
"あらゆる場面で活用 ギーを使うだけでなく、社会のさまざまなものと
できます。",27,エネルギー,0.3657
"あらゆる場面で活用 ギーを使うだけでなく、社会のさまざまなものと
できます。",27,平等と機会,0.304
※J oby Aviation社、トヨタと協業して電動垂直離着陸機の開発・実 算能力を共有する能力も新たな可能性を拓きます。,27,平等と機会,0.3175
"さらに大事なポイントは、社会や他のモ は、社会活動をより効率的・生産的にするだけでな
経済事情は考慮すべき大きな要素の一つですが、そ がわれわれに必要不可欠なものであることも示す ビリティと相互につながることができることです。",27,エネルギー,0.3576
"さらに大事なポイントは、社会や他のモ は、社会活動をより効率的・生産的にするだけでな
経済事情は考慮すべき大きな要素の一つですが、そ がわれわれに必要不可欠なものであることも示す ビリティと相互につながることができることです。",27,非常に懸念の高い物質,0.3061
"さらに大事なポイントは、社会や他のモ は、社会活動をより効率的・生産的にするだけでな
経済事情は考慮すべき大きな要素の一つですが、そ がわれわれに必要不可欠なものであることも示す ビリティと相互につながることができることです。",27,水の消費と取水,0.3243
"さらに大事なポイントは、社会や他のモ は、社会活動をより効率的・生産的にするだけでな
経済事情は考慮すべき大きな要素の一つですが、そ がわれわれに必要不可欠なものであることも示す ビリティと相互につながることができることです。",27,健康と安全,0.4049
"ばすことで、プラクティカルなバッテリーEVと再 先進安全技術やマルチメディアをはじめ、時代の
経営について、考えを語りました。",28,健康と安全,0.327
"心揺さぶる走りとデザインを兼ね備えた、まさに またエネルギー充填時間が短く、それらの利点を
次世代のバッテリーEVです。",28,エネルギー,0.3199
"心揺さぶる走りとデザインを兼ね備えた、まさに またエネルギー充填時間が短く、それらの利点を
次世代のバッテリーEVです。",28,水の消費と取水,0.3103
EXPANDING MOBILITY ACCESS さらに、社会の知能化です。,28,生物および食料資源の汚染,0.3006
"知能化
なサービスやエネルギーソリューションを提供し こうして社会の知能化を加速させます。",28,エネルギー,0.4067
"知能化
なサービスやエネルギーソリューションを提供し こうして社会の知能化を加速させます。",28,水の消費と取水,0.3221
"知能化
なサービスやエネルギーソリューションを提供し こうして社会の知能化を加速させます。",28,健康と安全,0.3619
"Electrification by carmaker commercial vehicles
まず、クルマの多様化です。",29,生物および食料資源の汚染,0.31
"進化のスピードを高め、時代
を維持・強化するために、開発と生産が垣根を越え めていく。",33,水の消費と取水,0.3158
"進化のスピードを高め、時代
を維持・強化するために、開発と生産が垣根を越え めていく。",33,健康と安全,0.4386
従来の内燃機関（エンジン）に燃 従来の内燃機関（エンジン）に燃 燃料電池車。,37,エネルギー,0.3501
エンジンは積んでおらず、モー の場面ではBEVと同じく、CO 2 エンジンとモーターの2つの駆動 料としてe-Fue（l 合成燃料）や持 料として水素を搭載。,37,エネルギー,0.3767
エンジンは積んでおらず、モー の場面ではBEVと同じく、CO 2 エンジンとモーターの2つの駆動 料としてe-Fue（l 合成燃料）や持 料として水素を搭載。,37,生物および食料資源の汚染,0.3351
エンジンは積んでおらず、モー の場面ではBEVと同じく、CO 2 エンジンとモーターの2つの駆動 料としてe-Fue（l 合成燃料）や持 料として水素を搭載。,37,水の消費と取水,0.3566
エンジンは積んでおらず、モー の場面ではBEVと同じく、CO 2 エンジンとモーターの2つの駆動 料としてe-Fue（l 合成燃料）や持 料として水素を搭載。,37,健康と安全,0.3514
エンジンは積んでおらず、モー の場面ではBEVと同じく、CO 2 エンジンとモーターの2つの駆動 料としてe-Fue（l 合成燃料）や持 料として水素を搭載。,37,平等と機会,0.3222
を排出せずに電気のみで走行可 方式を効果的に使い分けること 続可能なバイオ燃料を活用。,37,エネルギー,0.3624
燃焼時にCO₂を排出するが、大気 ほぼCO₂を排出せずに走行する ターで駆動。,37,空気の汚染,0.3505
エンジンの両方を使って走行で 中のCO₂を原料として活用して ことが可能。,37,エネルギー,0.4333
エンジンの両方を使って走行で 中のCO₂を原料として活用して ことが可能。,37,空気の汚染,0.3175
エンジンの両方を使って走行で 中のCO₂を原料として活用して ことが可能。,37,生物および食料資源の汚染,0.3113
エンジンの両方を使って走行で 中のCO₂を原料として活用して ことが可能。,37,水の消費と取水,0.3038
エンジンの両方を使って走行で 中のCO₂を原料として活用して ことが可能。,37,海洋資源の使用,0.3276
"効果的な電池資源の活用が求められてい (452gCO U 2 S eq/kWh) P O A e c p e t e u r n - a R - l S e D o v r u i i e v r i w c n e g e , d D P at a a pers
あった対応が求められます。",37,エネルギー,0.3406
"効果的な電池資源の活用が求められてい (452gCO U 2 S eq/kWh) P O A e c p e t e u r n - a R - l S e D o v r u i i e v r i w c n e g e , d D P at a a pers
あった対応が求められます。",37,水の消費と取水,0.3143
"そして、それは明日からではなく、今日から始める
HEVだけでなく、BEVも大きな技術的ブレークス 必要があるのです。",39,健康と安全,0.3178
"しかし、プリウスの最大の功績は
万トンのCO 2を排出削減しました。",39,空気の汚染,0.3258
"しかし、プリウスの最大の功績は
万トンのCO 2を排出削減しました。",39,水の汚染,0.3217
"そして今の時代、優れた統
2. エンジン付きBEV。",40,エネルギー,0.3216
"PHEVは、モーターとエンジンのシナジー センタースクリーンを採用しただけでなく、デジ
幸せな未来が待っています。",40,エネルギー,0.3458
"PHEVは、モーターとエンジンのシナジー センタースクリーンを採用しただけでなく、デジ
幸せな未来が待っています。",40,生物および食料資源の汚染,0.3039
"PHEVは、モーターとエンジンのシナジー センタースクリーンを採用しただけでなく、デジ
幸せな未来が待っています。",40,健康と安全,0.394
"PHEVは、モーターとエンジンのシナジー センタースクリーンを採用しただけでなく、デジ
幸せな未来が待っています。",40,平等と機会,0.3245
デザイン カスタマイズ を『1/2』にします。,41,気候変動への適応,0.3244
"これはやったことのない、難しい計画ですが、この 30分 △30％ 20
ままでは、競合に負けてしまうとの私の危機感です。",42,水の汚染,0.3345
"これはやったことのない、難しい計画ですが、この 30分 △30％ 20
ままでは、競合に負けてしまうとの私の危機感です。",42,絶滅リスク,0.3163
"分 バッテリーEVは全高が高いという従来の固定概 知能化したバッテリーEVをデータとエネルギー
SOC=10-80% 念を打ち破ります。",42,エネルギー,0.3296
"FWD 4WD
まず、新電池についてです。",42,エネルギー,0.3099
"FWD 4WD
まず、新電池についてです。",42,健康と安全,0.3678
"1低ハイト･高エネルギー密度電池 2小型e-Axle 3小型A/C 車両データ
航続距離 1,000km（CLTC） 素性を極めて、走りも変えます。",42,エネルギー,0.3012
"電池のエネ ルやコバルトなどの希少金属を使わず、LFP（リン パフォーマンス版電池と普及版電池の良いとこ
を進めるなか、電池も新技術を駆使して進化させ、 ルギー密度を高めながら、空力や軽量化などの車両 酸鉄リチウム）を用いることで材料費も削減でき どりをしたのが、ハイパフォーマンス版です。",43,健康と安全,0.3004
"また、それをクルマに使えるだけの超大型 コスト10%減、急速充電20分以下（SOC=10-80%）
ることで、良品廉価な普及版電池から、さらなるパ トヨタは、液系リチウムイオン電池においてもお 電池で実現する必要があります。",43,水の消費と取水,0.308
"競争力ある電池のフルライン を採用し、2026-2027年の実用化に向け、チャレン EV距離 急速充電
アップで、今後のトヨタのBEVの進化を支えます。",43,健康と安全,0.3561
"競争力ある電池のフルライン を採用し、2026-2027年の実用化に向け、チャレン EV距離 急速充電
アップで、今後のトヨタのBEVの進化を支えます。",43,平等と機会,0.3079
"事前に品質のつくり込みを行うことで、
を傷つけず、精度よく積むことが性能を担保し、量産 2026年の実用化を目標に開発を進めています。",44,健康と安全,0.3434
SiCパワー パワー 転感覚を味わうことができます。,46,エネルギー,0.3435
"軟に変えられる移動式踏み台が使われ、作業員の負
小型eAxleによるクルマへの貢献 荷低減に加え、作業品質の向上に貢献しています。",46,児童労働,0.3564
"トヨタはこの目標に向けて開発、生産、販売一丸と
この急激な市場変化に対応するため、 2023年7 なり、各地域でしっかりと進めてまいります。",47,気候変動への適応,0.3131
"中大型トラック、それから小型商用車が大半 開発を行い、外販していますが、生産拠点も早急に
を占めています。",47,健康と安全,0.3138
欧州／米国／日本各社 る水電解装置を新たに開発し、2023年3月には、 ざした開発を加速しています。,48,マイクロプラスチック,0.3014
"車の技術を活用した排気浄化システムなどを組み
トラックやバスを含めた燃料電池自動車（FCEV）だ 造コスト25%低減をめざします。",48,空気の汚染,0.3423
"車の技術を活用した排気浄化システムなどを組み
トラックやバスを含めた燃料電池自動車（FCEV）だ 造コスト25%低減をめざします。",48,生物および食料資源の汚染,0.3384
"車の技術を活用した排気浄化システムなどを組み
トラックやバスを含めた燃料電池自動車（FCEV）だ 造コスト25%低減をめざします。",48,水の消費と取水,0.309
"車の技術を活用した排気浄化システムなどを組み
トラックやバスを含めた燃料電池自動車（FCEV）だ 造コスト25%低減をめざします。",48,健康と安全,0.3003
"液体水素を燃料とした していましたが、大会前に行われた専有のテスト走 行できる最大の周回数（航続距離）は、16周から20
水素エンジンカローラがレースに参戦 行で、エンジンルームの気体水素配管からの水素漏 周までに増加。",49,空気の汚染,0.3323
"液体水素を燃料とした していましたが、大会前に行われた専有のテスト走 行できる最大の周回数（航続距離）は、16周から20
水素エンジンカローラがレースに参戦 行で、エンジンルームの気体水素配管からの水素漏 周までに増加。",49,水の汚染,0.3616
"液体水素を燃料とした していましたが、大会前に行われた専有のテスト走 行できる最大の周回数（航続距離）は、16周から20
水素エンジンカローラがレースに参戦 行で、エンジンルームの気体水素配管からの水素漏 周までに増加。",49,生物および食料資源の汚染,0.3026
"液体水素を燃料とした していましたが、大会前に行われた専有のテスト走 行できる最大の周回数（航続距離）は、16周から20
水素エンジンカローラがレースに参戦 行で、エンジンルームの気体水素配管からの水素漏 周までに増加。",49,水の消費と取水,0.3426
"そこから2カ月、第2戦の富士24時間レースへの 素時間も1分40秒から、約1分まで短縮させるなど、
水素エンジンは、既存のガソリンエンジンに一部 参戦に向け、安全最優先の考えのもと、車両火災の 車両・ステーションともに進化を遂げました。",49,健康と安全,0.3198
変更を加え、水素を燃料として直接燃焼させること 原因となった水素配管の設計変更をし、2023年5 今後も水素エンジンの挑戦は続きます。,49,水の汚染,0.3393
変更を加え、水素を燃料として直接燃焼させること 原因となった水素配管の設計変更をし、2023年5 今後も水素エンジンの挑戦は続きます。,49,水の消費と取水,0.3218
"使用している、移動式液体水素ステーションについ 液体水素を給水素する様子
応じてコントロールしてきました。",49,水の消費と取水,0.3427
"水素はガ
2021、2022シーズンでは、気体水素を燃料とし ては、岩谷産業とトヨタが共同開発しました。",49,エネルギー,0.3126
"水素はガ
2021、2022シーズンでは、気体水素を燃料とし ては、岩谷産業とトヨタが共同開発しました。",49,空気の汚染,0.3206
"水素はガ
2021、2022シーズンでは、気体水素を燃料とし ては、岩谷産業とトヨタが共同開発しました。",49,水の汚染,0.3202
"水素はガ
2021、2022シーズンでは、気体水素を燃料とし ては、岩谷産業とトヨタが共同開発しました。",49,生物および食料資源の汚染,0.3278
"水素はガ
2021、2022シーズンでは、気体水素を燃料とし ては、岩谷産業とトヨタが共同開発しました。",49,水の消費と取水,0.3578
"水素はガ
2021、2022シーズンでは、気体水素を燃料とし ては、岩谷産業とトヨタが共同開発しました。",49,健康と安全,0.3618
"ニーズにお応えするため、多様なエネルギーの選択
一体推進 一です。",50,気候変動への適応,0.3053
"ニーズにお応えするため、多様なエネルギーの選択
一体推進 一です。",50,エネルギー,0.4455
"燃料としてだけでなく、電動車をカーボンニュー
界の垣根を越えてさまざまなパートナーの方々との エタノール発酵濃度 10%up また、値段がガソリンと比べて2〜3割ほど安く、 トラルにするための原料にもなります。",50,空気の汚染,0.3205
"燃料としてだけでなく、電動車をカーボンニュー
界の垣根を越えてさまざまなパートナーの方々との エタノール発酵濃度 10%up また、値段がガソリンと比べて2〜3割ほど安く、 トラルにするための原料にもなります。",50,生物および食料資源の汚染,0.3015
"含まれており、バイオエタノールを使ってグリー
いて地産地消しますが、水素が高価な地域では、製 ン水素をつくる研究も進んでいます。",50,水の消費と取水,0.302
"当初のラインアップはカローラセダンだけでした
水素の活用（例：トラックFC） e-fuelの活用 が、2021年にはカローラクロスも追加しています。",50,水の汚染,0.313
"当初のラインアップはカローラセダンだけでした
水素の活用（例：トラックFC） e-fuelの活用 が、2021年にはカローラクロスも追加しています。",50,生物および食料資源の汚染,0.3111
"当初のラインアップはカローラセダンだけでした
水素の活用（例：トラックFC） e-fuelの活用 が、2021年にはカローラクロスも追加しています。",50,水の消費と取水,0.3154
"昨日参加したセッションでは16年と パワートレインによるリチウム消費量の違いを、
報告した方もいました。",51,エネルギー,0.3261
"昨日参加したセッションでは16年と パワートレインによるリチウム消費量の違いを、
報告した方もいました。",51,生物および食料資源の汚染,0.3243
"昨日参加したセッションでは16年と パワートレインによるリチウム消費量の違いを、
報告した方もいました。",51,水の消費と取水,0.3978
"昨日参加したセッションでは16年と パワートレインによるリチウム消費量の違いを、
報告した方もいました。",51,生物多様性の損失,0.3105
"リー工場は建設から稼働開始まで2〜3年です
から、材料が足りないという深刻な供給問題が まず、ここに100台のガソリン車があります。",51,生物および食料資源の汚染,0.3278
"リー工場は建設から稼働開始まで2〜3年です
から、材料が足りないという深刻な供給問題が まず、ここに100台のガソリン車があります。",51,非常に懸念の高い物質,0.3268
"リー工場は建設から稼働開始まで2〜3年です
から、材料が足りないという深刻な供給問題が まず、ここに100台のガソリン車があります。",51,健康と安全,0.3064
"100台の平均CO 2排出量は、250gから
うと、CO 2は浴槽の中の水のようなものだからで スケース）で、棒グラフは現在開発中あるいは今 一つの方法だけを取る必要はないと考えていま 248.5gへとわずかしか改善されません。",51,空気の汚染,0.3369
"100台の平均CO 2排出量は、250gから
うと、CO 2は浴槽の中の水のようなものだからで スケース）で、棒グラフは現在開発中あるいは今 一つの方法だけを取る必要はないと考えていま 248.5gへとわずかしか改善されません。",51,水の汚染,0.3805
"100台の平均CO 2排出量は、250gから
うと、CO 2は浴槽の中の水のようなものだからで スケース）で、棒グラフは現在開発中あるいは今 一つの方法だけを取る必要はないと考えていま 248.5gへとわずかしか改善されません。",51,水の消費と取水,0.3343
"こちらのグラフをご覧いただくと、 マですが、バッテリーには非常に多くのリチウム これに対して、同じ100kW時相当の電池を使い、
CO 2を排出するかということよりも、トータルで 2040年時点のリチウムの需給予測に、豪州のピ を使います。",51,エネルギー,0.3084
"こちらのグラフをご覧いただくと、 マですが、バッテリーには非常に多くのリチウム これに対して、同じ100kW時相当の電池を使い、
CO 2を排出するかということよりも、トータルで 2040年時点のリチウムの需給予測に、豪州のピ を使います。",51,水の消費と取水,0.3553
"どれだけの量のCO 2が堆積するかが問題で、堆 ルガングーラ（Pilgangoora）鉱山18個分の もできるPHEVがありますが、一定の距離以下 PHEVは充電でき、長距離の場合はエンジンが使
積を最小化するためには、なるべく多くのCO 2を ギャップがあることが分かります。",51,エネルギー,0.312
"どれだけの量のCO 2が堆積するかが問題で、堆 ルガングーラ（Pilgangoora）鉱山18個分の もできるPHEVがありますが、一定の距離以下 PHEVは充電でき、長距離の場合はエンジンが使
積を最小化するためには、なるべく多くのCO 2を ギャップがあることが分かります。",51,水の消費と取水,0.3312
ただ あるHEVは、ガソリンを使いますが、燃費が非常 6台を置き換えることができます。,51,エネルギー,0.4273
ただ あるHEVは、ガソリンを使いますが、燃費が非常 6台を置き換えることができます。,51,水の消費と取水,0.3305
"PHEVはBEV
し、それが簡単なことではないということを示し なお、IEAは、これよりも需給ギャップが50% に良い。",51,健康と安全,0.3039
"こ テリーにリチウムを使いますが、その量が大きく 平均は244gまで下がり、BEVの場合よりも改善
れにより、リチウムが足りなくなり、CO 2は堆積 違います。",51,空気の汚染,0.3315
"こ テリーにリチウムを使いますが、その量が大きく 平均は244gまで下がり、BEVの場合よりも改善
れにより、リチウムが足りなくなり、CO 2は堆積 違います。",51,水の汚染,0.3213
"こ テリーにリチウムを使いますが、その量が大きく 平均は244gまで下がり、BEVの場合よりも改善
れにより、リチウムが足りなくなり、CO 2は堆積 違います。",51,生物および食料資源の汚染,0.3291
"こ テリーにリチウムを使いますが、その量が大きく 平均は244gまで下がり、BEVの場合よりも改善
れにより、リチウムが足りなくなり、CO 2は堆積 違います。",51,水の消費と取水,0.3475
"それでは、リサイクルをどのように改善できるか 私たちはグローバル企業としての責任があり、
考えてみましょう。",52,水の汚染,0.3357
"それでは、リサイクルをどのように改善できるか 私たちはグローバル企業としての責任があり、
考えてみましょう。",52,生物および食料資源の汚染,0.3415
"それでは、リサイクルをどのように改善できるか 私たちはグローバル企業としての責任があり、
考えてみましょう。",52,マイクロプラスチック,0.3296
"それでは、リサイクルをどのように改善できるか 私たちはグローバル企業としての責任があり、
考えてみましょう。",52,循環経済,0.3788
"それでは、リサイクルをどのように改善できるか 私たちはグローバル企業としての責任があり、
考えてみましょう。",52,健康と安全,0.3393
"自動車に使われている材料のほとんどがリ あることが大事で、この会場にいる皆様も会場で
サイクルされています。",52,空気の汚染,0.302
"自動車に使われている材料のほとんどがリ あることが大事で、この会場にいる皆様も会場で
サイクルされています。",52,生物および食料資源の汚染,0.3048
"自動車に使われている材料のほとんどがリ あることが大事で、この会場にいる皆様も会場で
サイクルされています。",52,非常に懸念の高い物質,0.3316
"自動車に使われている材料のほとんどがリ あることが大事で、この会場にいる皆様も会場で
サイクルされています。",52,マイクロプラスチック,0.3355
"一つは燃料電池、もう一つは水素エンジ
が本当に限られた、重要な資源であるならば、こ ンです。",52,エネルギー,0.3541
"一つは燃料電池、もう一つは水素エンジ
が本当に限られた、重要な資源であるならば、こ ンです。",52,水の汚染,0.3126
"一つは燃料電池、もう一つは水素エンジ
が本当に限られた、重要な資源であるならば、こ ンです。",52,生物および食料資源の汚染,0.344
"一つは燃料電池、もう一つは水素エンジ
が本当に限られた、重要な資源であるならば、こ ンです。",52,非常に懸念の高い物質,0.3101
"一つは燃料電池、もう一つは水素エンジ
が本当に限られた、重要な資源であるならば、こ ンです。",52,水の消費と取水,0.3611
"一つは燃料電池、もう一つは水素エンジ
が本当に限られた、重要な資源であるならば、こ ンです。",52,海洋資源の使用,0.3317
"一つは燃料電池、もう一つは水素エンジ
が本当に限られた、重要な資源であるならば、こ ンです。",52,海洋資源の採取と利用,0.3221
"水素は、充填時間が課題になる大型車に
のような多様な選択肢の効果は非常に大きいと 今後の課題は、まずマクロスケールでこのよう 将来性があります。",52,マイクロプラスチック,0.3286
