sentence,page,topic,similarity
"*1 SDCV（Software Defined Connected Vehicles）：主にインターネットに接続されたソフトウエアを通じて機能を更新することがで
きる車両のこと",21,水の汚染,0.3062
"*1 SDCV（Software Defined Connected Vehicles）：主にインターネットに接続されたソフトウエアを通じて機能を更新することがで
きる車両のこと",21,健康と安全,0.3145
"2023年度は、テーマとして掲げていた事業の効率化が 企業群であり、これらの事業分野が未来の日本にとって重要な役割を果たすと考えていますの
ソフトバンクの今 想定以上に進展し、同事業は24%の増益を実現することができました（ P39）。",22,エネルギー,0.323
"2023年度は、テーマとして掲げていた事業の効率化が 企業群であり、これらの事業分野が未来の日本にとって重要な役割を果たすと考えていますの
ソフトバンクの今 想定以上に進展し、同事業は24%の増益を実現することができました（ P39）。",22,健康と安全,0.3186
"当社は、同社の親会社として、さらに実効的 ファイナンス事業の中核的な存在であるPayPayは、コード決済とクレジットカード決済のシー
なセキュリティガバナンスの確保に向けて今後も協力していきます。",22,健康と安全,0.3852
"なお、当社とNAVERは、両社で株式の50%ずつを保有するAホールディングス㈱を通じて また、登録ユーザー数は2024年3月末時点で前期比11%増加の6,304万人となり、この規模
LINEヤフーの株式の64.4%（2024年3月31日時点）を保有していますが、この資本関係の見 になっても2桁の成長を継続しています（ P41）。",22,水の消費と取水,0.3062
"このLLMは、Platform as a Service（PaaS） 脳」に安定的に電力を供給し、より賢く育てる役割を担いたいと考えており、いち早く着手してい
としての提供を目指しており、企業や自治体への展開を一気に進めていきます（ P48）。",23,エネルギー,0.3236
"このLLMは、Platform as a Service（PaaS） 脳」に安定的に電力を供給し、より賢く育てる役割を担いたいと考えており、いち早く着手してい
としての提供を目指しており、企業や自治体への展開を一気に進めていきます（ P48）。",23,健康と安全,0.377
また、生成AIを活用したSoftware as a Service（SaaS）の開発にも投資します。,23,健康と安全,0.3616
"その 当社は、持続可能な社会の実現に向けて、気候変動問題の解決に貢献することを企業としての
ような中で、AIと人々の関わりはどうなっていくのか、AIでどのように世の中が変わっていくの 責務だと捉えています。",24,気候変動,0.3062
"その 当社は、持続可能な社会の実現に向けて、気候変動問題の解決に貢献することを企業としての
ような中で、AIと人々の関わりはどうなっていくのか、AIでどのように世の中が変わっていくの 責務だと捉えています。",24,気候変動への適応,0.4255
"その 当社は、持続可能な社会の実現に向けて、気候変動問題の解決に貢献することを企業としての
ような中で、AIと人々の関わりはどうなっていくのか、AIでどのように世の中が変わっていくの 責務だと捉えています。",24,水の汚染,0.3065
"その 当社は、持続可能な社会の実現に向けて、気候変動問題の解決に貢献することを企業としての
ような中で、AIと人々の関わりはどうなっていくのか、AIでどのように世の中が変わっていくの 責務だと捉えています。",24,労働時間,0.3127
"その 当社は、持続可能な社会の実現に向けて、気候変動問題の解決に貢献することを企業としての
ような中で、AIと人々の関わりはどうなっていくのか、AIでどのように世の中が変わっていくの 責務だと捉えています。",24,健康と安全,0.3549
"今後、AIが日常的に使われる社会が到来すると、AIの稼働により大量のデータ処理が発生し、
ESG経営 膨大な電力需要が生まれると見込まれています。",24,エネルギー,0.4069
"今後、AIが日常的に使われる社会が到来すると、AIの稼働により大量のデータ処理が発生し、
ESG経営 膨大な電力需要が生まれると見込まれています。",24,水の汚染,0.3019
"今後、AIが日常的に使われる社会が到来すると、AIの稼働により大量のデータ処理が発生し、
ESG経営 膨大な電力需要が生まれると見込まれています。",24,水の消費と取水,0.4078
"今後、AIが日常的に使われる社会が到来すると、AIの稼働により大量のデータ処理が発生し、
ESG経営 膨大な電力需要が生まれると見込まれています。",24,海洋資源の使用,0.3095
"今後、AIが日常的に使われる社会が到来すると、AIの稼働により大量のデータ処理が発生し、
ESG経営 膨大な電力需要が生まれると見込まれています。",24,海洋資源の採取と利用,0.3198
"今後、AIが日常的に使われる社会が到来すると、AIの稼働により大量のデータ処理が発生し、
ESG経営 膨大な電力需要が生まれると見込まれています。",24,労働時間,0.3232
"今後、AIが日常的に使われる社会が到来すると、AIの稼働により大量のデータ処理が発生し、
ESG経営 膨大な電力需要が生まれると見込まれています。",24,健康と安全,0.3535
"また、AIのデータ処理を行うにはデータセンターが必要ですが、東京・大阪など
に、「持続可能な社会の実現」と「企業価値の向上」の両立を目指すというESG経営の考え方が非 の大都市周辺では再生可能エネルギーの導入ポテンシャルが小さいという課題もあります。",24,エネルギー,0.3382
*2 ソフトバンク㈱およびWireless City Planning㈱の合計,24,健康と安全,0.3314
"そのため、若い個人投資家
価値創造プロセス DE&Iの中で特に注力しているテーマの一つが女性活躍の推進です。",25,健康と安全,0.3269
"そのため、若い個人投資家
価値創造プロセス DE&Iの中で特に注力しているテーマの一つが女性活躍の推進です。",25,児童労働,0.3463
"この成長投資の成果を早期に結実させ、純利益を伸ばし、将来の株主還元余地や成長投資余
中長期の成長と株主還元の両方を重視 力を高めていきたいと考えています。",26,健康と安全,0.3354
"よって、長 の金額と回収期間を踏まえ、多様な調達手法を戦略的に組み
シナジーを最大化するグループ構造 業の取り組みも順調に進捗していますので、今後、調整後 期の借入で賄うべきだと考えていましたから、今回の融資は 合わせていくことが非常に大事だと考えています。",30,海洋資源の採取と利用,0.3246
"メディア・EC事業 2023年10月には、「ソフトバンク」および「ワイモバイル」の両ブランドで、新しい料
ファイナンス事業 2023年度の実績／さらなる成長に向けた取り組み 金プランの提供を開始しました。",36,健康と安全,0.3256
"また、2023年暦年に
国産生成AI 開発責任者メッセージ 合、営業損失は2022年度の266億円から大幅に縮小しています。",42,生物多様性の損失,0.3231
この課題を解決する「次世代社会インフラ」の実現と企業価値の向上に向 ます（詳細は「 統合報告書2023」P39 技術戦略をご参照ください）。,46,健康と安全,0.3413
"その総事業費は約650億円を予定しており、そのうち最大300億円につ
エンタープライズ事業 いては、経済産業省の補助金を受けることになっています。",47,マイクロプラスチック,0.311
"メディア・EC事業 同データセンターは、自社の生成AIの開発やその他のAI関連事業で使用するほか、大学や研
ファイナンス事業 究機関、企業にも幅広く提供し、高まるAI関連の利用ニーズなどに応えていきます。",47,健康と安全,0.3315
"日本語での問い合わせにも対応していますが、LLMの内部には、英語のデータから学習さ
日本語ベースのLLMを構築し れた知識や言語構造が色濃く反映されています。",49,水の消費と取水,0.315
"「LLMをソリューションに組み込んでサービスとして提供する」とは、自社で日本語LLMを組み このように、LLMを活用したプラットフォームやサービスを生み出し、付加価値を創出していく
込んだSaaS（Software as a Service）を開発し、顧客企業に提供するということです。",51,健康と安全,0.3256
"業に還元することを目的に、業務に影響のない範囲で、二 累計 363 名が実施
重就業が可能です。",56,障害者の雇用,0.3071
"担うミッション、日頃の働き
DE&Iの推進 しています。",57,労働時間,0.3461
"担うミッション、日頃の働き
DE&Iの推進 しています。",57,児童労働,0.3302
"社外取締役・社外監査役の活動状況
取締役および監査役 理由は主に二つあります。",68,水の消費と取水,0.3104
"社外取締役・社外監査役の活動状況
取締役および監査役 理由は主に二つあります。",68,労働条件,0.3077
"情報セキュリティ・AIガバナンス
環境への取り組み セールス／ 事業戦略／ 当社グループの国内外における各種事業を計画、的確に遂行し、利益向上を実現するため、事業戦略・マーケティング・営業に関する幅広く深い知識や経験が必要。",71,健康と安全,0.336
"また、報酬委員会、指名委員会および特別委員会の委員長として、各委員会に出
ウェルビーイング&エンゲージメント 特別委員会委員長 100%（6回／6回中） 席し、必要な発言を行っています。",73,健康と安全,0.3053
"また、報酬委員会、指名委員会および特別委員会の委員長として、各委員会に出
ウェルビーイング&エンゲージメント 特別委員会委員長 100%（6回／6回中） 席し、必要な発言を行っています。",73,平等と機会,0.3231
"DE&Iの推進 会は、社外監査役2名を含む4名の専門的で豊富な知識・経験 の目標を掲げ、リスクベースの年度監査計画を策定し、当社 また、内部監査の独立性確保については、毎年、組織内で
ウェルビーイング&エンゲージメント をもつ監査役で構成されています。",76,健康と安全,0.3437
"第2線として、リスク管理の責任者であるリスク管理室長の下、事業部門から独立 スク管理室長より、会社業務の執行を監督する役割を持つ社外取締役および監査役に報告し、リ
ウェルビーイング&エンゲージメント した組織であるリスク管理室が、全社的・網羅的にリスクの把握と対策状況を確認し（年2回実施）、 スク管理手法や改善点等に関する意見を得て、リスク管理の対策等に反映しています。",77,健康と安全,0.3354
"その結果、職場での人権侵害への救
役員報酬 調査実施 済を求めるような回答はありませんでした。",82,労働条件,0.3135
"その結果、職場での人権侵害への救
役員報酬 調査実施 済を求めるような回答はありませんでした。",82,適切な賃金,0.3229
"その結果、職場での人権侵害への救
役員報酬 調査実施 済を求めるような回答はありませんでした。",82,児童労働,0.3365
"社外取締役・社外監査役の活動状況
取締役および監査役 し、継続的なモニタリングおよび改善提案を行い、さらなるリスク低減に努めていきます。",82,健康と安全,0.3135
"TCFD提言に基づく情報開示
TNFD提言に基づく情報開示 モニタリングおよび改善提案を行い、さらなるリスク低減に努めていきます。",82,健康と安全,0.3241
"また、SOC（Security Operation Center）に
DE&Iの推進 め社会からの信頼を常に得られるよう、「情報セキュリティポリシー」を策定し、遵守しています。",83,健康と安全,0.4467
"また、SOC（Security Operation Center）に
DE&Iの推進 め社会からの信頼を常に得られるよう、「情報セキュリティポリシー」を策定し、遵守しています。",83,プライバシー,0.3706
"加えて、全社員に高いセキュリティ意識を根付かせるための研 用、当社グループ社員の意識向上のための社員教育、専門家の育成を行うことで継続的なセキュ
親会社からの独立性を確保する仕組み 修を実施し、時流に即したセキュリティポリシーおよびルールの更新も逐次行っています。",83,健康と安全,0.3624
"そのため、DDoS攻撃などにより発生する通信量の変化、攻撃者からの の拡散、他者の権利侵害などを導く可能性があり、倫理面での配慮や注意が必要な技術である
DE&Iの推進 5G設備へのアクセスなどに対応するため、さらに高いレベルのセキュリティ監視体制を構築し ことが指摘されています。",84,空気の汚染,0.3148
"そのため、DDoS攻撃などにより発生する通信量の変化、攻撃者からの の拡散、他者の権利侵害などを導く可能性があり、倫理面での配慮や注意が必要な技術である
DE&Iの推進 5G設備へのアクセスなどに対応するため、さらに高いレベルのセキュリティ監視体制を構築し ことが指摘されています。",84,健康と安全,0.3299
"このような背景の下、当社はAIを適切に活用してお客さまに安全・安心なサービスを提供する
ソフトバンクの人事施策 ため、2022年7月に「ソフトバンク倫理ポリシー」を策定しました。",84,健康と安全,0.3949
"このような背景の下、当社はAIを適切に活用してお客さまに安全・安心なサービスを提供する
ソフトバンクの人事施策 ため、2022年7月に「ソフトバンク倫理ポリシー」を策定しました。",84,プライバシー,0.3788
"監査の状況 む、さまざまなセキュリティソリューションを活用することで、巧妙化する攻撃への対応を行って
リスクマネジメント います。",84,気候変動への適応,0.3472
"監査の状況 む、さまざまなセキュリティソリューションを活用することで、巧妙化する攻撃への対応を行って
リスクマネジメント います。",84,健康と安全,0.3916
"当社のあらゆる事業活動は、土地・資源が必要不可欠で、生物多様性や自然資本から提供され （表2）ヒートマップ「 依存」 低 高
る生態系サービスの恩恵を受ける一方で、環境に何らかの影響を与えています。",90,水の汚染,0.3283
"当社のあらゆる事業活動は、土地・資源が必要不可欠で、生物多様性や自然資本から提供され （表2）ヒートマップ「 依存」 低 高
る生態系サービスの恩恵を受ける一方で、環境に何らかの影響を与えています。",90,生物および食料資源の汚染,0.424
"当社のあらゆる事業活動は、土地・資源が必要不可欠で、生物多様性や自然資本から提供され （表2）ヒートマップ「 依存」 低 高
る生態系サービスの恩恵を受ける一方で、環境に何らかの影響を与えています。",90,水の消費と取水,0.3427
"当社のあらゆる事業活動は、土地・資源が必要不可欠で、生物多様性や自然資本から提供され （表2）ヒートマップ「 依存」 低 高
る生態系サービスの恩恵を受ける一方で、環境に何らかの影響を与えています。",90,海洋資源の使用,0.3941
"当社のあらゆる事業活動は、土地・資源が必要不可欠で、生物多様性や自然資本から提供され （表2）ヒートマップ「 依存」 低 高
る生態系サービスの恩恵を受ける一方で、環境に何らかの影響を与えています。",90,海洋資源の採取と利用,0.3712
"当社のあらゆる事業活動は、土地・資源が必要不可欠で、生物多様性や自然資本から提供され （表2）ヒートマップ「 依存」 低 高
る生態系サービスの恩恵を受ける一方で、環境に何らかの影響を与えています。",90,生物多様性の損失,0.3216
"当社のあらゆる事業活動は、土地・資源が必要不可欠で、生物多様性や自然資本から提供され （表2）ヒートマップ「 依存」 低 高
る生態系サービスの恩恵を受ける一方で、環境に何らかの影響を与えています。",90,健康と安全,0.3018
"（注） 表1〜3は優先的に評価を行う事業の絞り込み（スコーピング）が目的であり、事業規模とENCOREによる相対的かつ客観的な評価
依存 結果になります。",90,健康と安全,0.3087
"AIやIoT、ビッ
ソ 実 フ 績 ト 一 バ 覧 ンクの人事施策 物 理 リ 急 性 に 生 よ 態 る 系 、 劣 被 化 害 に 拡 伴 大 う自然災害激化 設 断長 備 期 の 化 災 に 害 よ 対 る 策・ 減 復 収 旧コスト増、サービス 低 低 中 グ す デ るこ ー と タ で な 、 ど 地 の 球 最 環 先 境 端 に テ 与 ク え ノ る ロ 影 ジ 響 ー が を 予 活 測 用 で し き 、膨 る 大 と な い 環 わ 境 れ デ て ー い タ ま を す A 。",91,気候変動への適応,0.3115
"当社が強みとするAIやIoTなどの最先端テクノロジーやグループ企業とのシナジー
メージの低下、ビジネス機会損失 を最大限に活用し、生物多様性保全へ貢献していきます。",91,生物および食料資源の汚染,0.3343
"当社が強みとするAIやIoTなどの最先端テクノロジーやグループ企業とのシナジー
メージの低下、ビジネス機会損失 を最大限に活用し、生物多様性保全へ貢献していきます。",91,生物多様性の損失,0.3976
"当社が強みとするAIやIoTなどの最先端テクノロジーやグループ企業とのシナジー
メージの低下、ビジネス機会損失 を最大限に活用し、生物多様性保全へ貢献していきます。",91,健康と安全,0.307
"当社が強みとするAIやIoTなどの最先端テクノロジーやグループ企業とのシナジー
メージの低下、ビジネス機会損失 を最大限に活用し、生物多様性保全へ貢献していきます。",91,平等と機会,0.3251
2024年6月には、同取り組みにおける温室効果ガス排出量の削減目標が、国際的気候変動イニシアチブのSBTiから「SBT（Science Based Targets）」の認定を取得しています。,95,気候変動への適応,0.3473
2024年6月には、同取り組みにおける温室効果ガス排出量の削減目標が、国際的気候変動イニシアチブのSBTiから「SBT（Science Based Targets）」の認定を取得しています。,95,気候変動の緩和,0.3026
2024年6月には、同取り組みにおける温室効果ガス排出量の削減目標が、国際的気候変動イニシアチブのSBTiから「SBT（Science Based Targets）」の認定を取得しています。,95,生物および食料資源の汚染,0.3235
2024年6月には、同取り組みにおける温室効果ガス排出量の削減目標が、国際的気候変動イニシアチブのSBTiから「SBT（Science Based Targets）」の認定を取得しています。,95,健康と安全,0.3415
"モバイル売上の増加は、主として、端末売上および通信売上が増加したことによるも
「SoftBank 光」契約数が増加したことによるものです。",98,健康と安全,0.306
"物販等売上 ソリューション等売上の増加は、企業のデジタル化需要を捉え、クラウドサービスやセキュリティ
は前期比557億円（9.6%）増の6,354億円となりました。",98,健康と安全,0.3129
"2023年度のメディア・EC事業の売上高は、前期比524億円（3.4%）増の1兆6,141億円とな
外部評価 営業費用は6,204億円となり、前期比で546億円（9.7%）増加しました。",99,水の消費と取水,0.339
"非 現金及び 20,592 19,929 663
監査。",100,水の消費と取水,0.3595
"実質100%の電気）
参考 2023年度の目標 *1 基地局実質再生可能エネルギー比率：80%以上（2023年度） *2 撤去基地局通信設備 最終処分率：1%以下（毎年度） *3 土地開発による生物多様性への影響の軽減 *4 再生可能エネルギーの電力提供推進：再生可能エネルギー電力プランの提供拡大",109,気候変動への適応,0.3078
"実質100%の電気）
参考 2023年度の目標 *1 基地局実質再生可能エネルギー比率：80%以上（2023年度） *2 撤去基地局通信設備 最終処分率：1%以下（毎年度） *3 土地開発による生物多様性への影響の軽減 *4 再生可能エネルギーの電力提供推進：再生可能エネルギー電力プランの提供拡大",109,エネルギー,0.3521
"実質100%の電気）
参考 2023年度の目標 *1 基地局実質再生可能エネルギー比率：80%以上（2023年度） *2 撤去基地局通信設備 最終処分率：1%以下（毎年度） *3 土地開発による生物多様性への影響の軽減 *4 再生可能エネルギーの電力提供推進：再生可能エネルギー電力プランの提供拡大",109,水の汚染,0.3191
"実質100%の電気）
参考 2023年度の目標 *1 基地局実質再生可能エネルギー比率：80%以上（2023年度） *2 撤去基地局通信設備 最終処分率：1%以下（毎年度） *3 土地開発による生物多様性への影響の軽減 *4 再生可能エネルギーの電力提供推進：再生可能エネルギー電力プランの提供拡大",109,生物および食料資源の汚染,0.3294
"実質100%の電気）
参考 2023年度の目標 *1 基地局実質再生可能エネルギー比率：80%以上（2023年度） *2 撤去基地局通信設備 最終処分率：1%以下（毎年度） *3 土地開発による生物多様性への影響の軽減 *4 再生可能エネルギーの電力提供推進：再生可能エネルギー電力プランの提供拡大",109,水の消費と取水,0.3168
"実質100%の電気）
参考 2023年度の目標 *1 基地局実質再生可能エネルギー比率：80%以上（2023年度） *2 撤去基地局通信設備 最終処分率：1%以下（毎年度） *3 土地開発による生物多様性への影響の軽減 *4 再生可能エネルギーの電力提供推進：再生可能エネルギー電力プランの提供拡大",109,海洋資源の使用,0.3526
"実質100%の電気）
参考 2023年度の目標 *1 基地局実質再生可能エネルギー比率：80%以上（2023年度） *2 撤去基地局通信設備 最終処分率：1%以下（毎年度） *3 土地開発による生物多様性への影響の軽減 *4 再生可能エネルギーの電力提供推進：再生可能エネルギー電力プランの提供拡大",109,海洋資源の採取と利用,0.3125
"企業のESGパフォーマンスを評価するMSCI ESGレーティングにて、2023年
FTSE Russellが定める環境・社会・ガバナンス（ESG）における世界の代表的 から最高評価である「AAA」を獲得しています。",113,空気の汚染,0.3113
"企業のESGパフォーマンスを評価するMSCI ESGレーティングにて、2023年
FTSE Russellが定める環境・社会・ガバナンス（ESG）における世界の代表的 から最高評価である「AAA」を獲得しています。",113,生物および食料資源の汚染,0.302
"企業のESGパフォーマンスを評価するMSCI ESGレーティングにて、2023年
FTSE Russellが定める環境・社会・ガバナンス（ESG）における世界の代表的 から最高評価である「AAA」を獲得しています。",113,健康と安全,0.3322
"Sompo Sustainability Index
（注） Dow Jones Sustainability Indexの名称とロゴは、S&Pダウ・ジョーンズ・インデックス社の商標またはサービスマークです。",113,水の消費と取水,0.3357
"Sompo Sustainability Index
（注） Dow Jones Sustainability Indexの名称とロゴは、S&Pダウ・ジョーンズ・インデックス社の商標またはサービスマークです。",113,健康と安全,0.4008
"Sompo Sustainability Index
（注） Dow Jones Sustainability Indexの名称とロゴは、S&Pダウ・ジョーンズ・インデックス社の商標またはサービスマークです。",113,平等と機会,0.3024
"FTSE Russellは、FTSE International LimitedとFrank Russell
Companyの登録商標です。",113,生物および食料資源の汚染,0.3166
"FTSE Russellは、FTSE International LimitedとFrank Russell
Companyの登録商標です。",113,健康と安全,0.3454
