sentence,page,topic,similarity
"これを人事制 インドの基盤を固めつつ、今後はアフリカにも同様のアプ
度の中で実現したいと考えています。",6,平等と機会,0.3158
"不正につながる問題点を議論し、同
「これは使える」「これを待っていた」と言われるような、時 じことを発生させないことが大切です。",7,健康と安全,0.3033
"不正につながる問題点を議論し、同
「これは使える」「これを待っていた」と言われるような、時 じことを発生させないことが大切です。",7,平等と機会,0.3475
"また、危機意識を持ち続け、二度と がら、新しいことに挑戦し続けることが個人と会社の成長に
同じ過ちを犯さないようにするため、「リメンバー5.18活動」 繋がっていきます。",7,健康と安全,0.331
"また、危機意識を持ち続け、二度と がら、新しいことに挑戦し続けることが個人と会社の成長に
同じ過ちを犯さないようにするため、「リメンバー5.18活動」 繋がっていきます。",7,平等と機会,0.3352
"日々の業務の中でどのような行動が 風通しの良い企業風土の構築に努め、社員の意見を聞き
不正に当たるのかを全員参加で振り返ります。",7,労働時間,0.3081
"日々の業務の中でどのような行動が 風通しの良い企業風土の構築に努め、社員の意見を聞き
不正に当たるのかを全員参加で振り返ります。",7,ロビー活動,0.3142
"いかに問題 ながら、一人ひとりがやりがいを持って働けるような会社を
が小さいうちに解決するかが大切です。",7,児童労働,0.391
"電池が小さければ、充電に必要なエネルギー
スクと環境リスクを極少化させる技術」を目指し、世界中の が少なくて済みます。",8,エネルギー,0.3382
"電池が小さければ、充電に必要なエネルギー
スクと環境リスクを極少化させる技術」を目指し、世界中の が少なくて済みます。",8,健康と安全,0.335
"させる技術」を実現し、サステナブルな社会づくりに貢献して 省資源と環境に貢献する安全で軽量な「HEARTECT（ハーテ
いきます。",9,エネルギー,0.3224
"させる技術」を実現し、サステナブルな社会づくりに貢献して 省資源と環境に貢献する安全で軽量な「HEARTECT（ハーテ
いきます。",9,健康と安全,0.4167
"地域と時期 いき、高速燃焼による高効率化と排出ガスもクリーンにして ネルギーの極少化」をより効率的に、より安く、より早く実現し
を見計らって、EV、ハイブリッド、あるいはカーボンニュート いく開発を行っていきます。",9,エネルギー,0.3109
"地域と時期 いき、高速燃焼による高効率化と排出ガスもクリーンにして ネルギーの極少化」をより効率的に、より安く、より早く実現し
を見計らって、EV、ハイブリッド、あるいはカーボンニュート いく開発を行っていきます。",9,健康と安全,0.3124
"チームス 「今回の人的資本増強を通じて、従業員のモチベーション
大限に発揮できる環境を整備してまいります。",10,エネルギー,0.3015
これによりさ ② 子 育て支援、通勤、国内出向などの各種手当を見直し。,10,児童労働,0.3388
"③ 初任給を大幅に引き上げ、若年層からの賃金カーブ
② 能力評価の項目を明示し、上司と部下の相互コミュニ の立ち上がりを改善。",10,児童労働,0.3045
"この目標達成に向けて人事部DE&I もあることに気づき、女性が働きやすい会社から女性が活
る関係や機会を作っていけるように全力で応援していきます。",11,労働時間,0.3115
"この目標達成に向けて人事部DE&I もあることに気づき、女性が働きやすい会社から女性が活
る関係や機会を作っていけるように全力で応援していきます。",11,健康と安全,0.3054
"この目標達成に向けて人事部DE&I もあることに気づき、女性が働きやすい会社から女性が活
る関係や機会を作っていけるように全力で応援していきます。",11,平等と機会,0.3362
"この目標達成に向けて人事部DE&I もあることに気づき、女性が働きやすい会社から女性が活
る関係や機会を作っていけるように全力で応援していきます。",11,児童労働,0.3132
"チームとの議論を経て、全女性社員を対象にアンケートを実 躍できる会社というステージに移行するためには、女性自
施し、73.4%と私が思うより高い回答率で回答を得ました。",11,マイクロプラスチック,0.3
"加え 08年より係長､16年より管
理職､24年より現職。",11,健康と安全,0.3343
"が限られていた一般職であることにモヤモヤを感じながら 会社人間に、帰りでお母さんに切り替えるように心がけてい
も、仕事は一生懸命に取り組んでいました。",12,労働条件,0.3174
"が限られていた一般職であることにモヤモヤを感じながら 会社人間に、帰りでお母さんに切り替えるように心がけてい
も、仕事は一生懸命に取り組んでいました。",12,児童労働,0.3333
"また、占いが好きなのですが、よく「人 さんはあなたしかいない」と言われたことが自分にとっては
い、子供も大学生になっていたこともあり、挑戦してみました。",12,児童労働,0.3092
せずに育児休職に入ったところ、職場から何度も電話がか 西村 管理職になって良かった点は二つあります。,12,児童労働,0.3019
"これまでと比較
安心して休めましたし、復職時には新たな業務に恵まれまし すると「こんなにもらっていいの？",12,平等と機会,0.3333
"産 17年より係長、24年より管
後の復帰については悩みましたが、その時ちょうど、夫の母 理職。",12,水の汚染,0.3094
"産 17年より係長、24年より管
後の復帰については悩みましたが、その時ちょうど、夫の母 理職。",12,非常に懸念の高い物質,0.3022
"産 17年より係長、24年より管
後の復帰については悩みましたが、その時ちょうど、夫の母 理職。",12,水の消費と取水,0.353
"産 17年より係長、24年より管
後の復帰については悩みましたが、その時ちょうど、夫の母 理職。",12,健康と安全,0.3245
"みんな
Q6. 男性と同じように働いていますか？",13,エネルギー,0.3235
"みんな
Q6. 男性と同じように働いていますか？",13,水の消費と取水,0.324
"みんな
Q6. 男性と同じように働いていますか？",13,労働条件,0.3334
"みんな
Q6. 男性と同じように働いていますか？",13,労働時間,0.403
"みんな
Q6. 男性と同じように働いていますか？",13,健康と安全,0.4204
"みんな
Q6. 男性と同じように働いていますか？",13,平等と機会,0.3053
"みんな
Q6. 男性と同じように働いていますか？",13,児童労働,0.3873
"も良い影響を与えられたかなと感じられて、上司として自分 との両立に不安を感じている声が多くありましたが、結婚や
が褒められるよりも嬉しいです（笑）。",13,水の汚染,0.3041
"も良い影響を与えられたかなと感じられて、上司として自分 との両立に不安を感じている声が多くありましたが、結婚や
が褒められるよりも嬉しいです（笑）。",13,健康と安全,0.3146
"新しいことに挑戦すると、
に時間をしっかりと取り、その後職場に戻ってくれば良いと思 必ず新しい出会いがあります。",14,労働条件,0.3135
"新しいことに挑戦すると、
に時間をしっかりと取り、その後職場に戻ってくれば良いと思 必ず新しい出会いがあります。",14,適切な賃金,0.3004
"新しいことに挑戦すると、
に時間をしっかりと取り、その後職場に戻ってくれば良いと思 必ず新しい出会いがあります。",14,労働時間,0.4026
"新しいことに挑戦すると、
に時間をしっかりと取り、その後職場に戻ってくれば良いと思 必ず新しい出会いがあります。",14,健康と安全,0.3717
"新しいことに挑戦すると、
に時間をしっかりと取り、その後職場に戻ってくれば良いと思 必ず新しい出会いがあります。",14,平等と機会,0.3031
"新しいことに挑戦すると、
に時間をしっかりと取り、その後職場に戻ってくれば良いと思 必ず新しい出会いがあります。",14,児童労働,0.3011
"（笑）運やチャンスはいろいろな所に転 社の取り組みが形として見えて心強く感じた」といった声も
さんが考えている将来やりたいことが実現できるよう、無理 がっています。",14,平等と機会,0.3116
"ですが、異動することで環境や上司が変わり、新たなチャン 今回、女性社員の皆さんと共に新しい未来に向かって一
スになることもありますので、いろいろな機会を持つと良い 歩踏み出せて、うれしい気持ちでいっぱいです！",14,気候変動,0.3581
"ですが、異動することで環境や上司が変わり、新たなチャン 今回、女性社員の皆さんと共に新しい未来に向かって一
スになることもありますので、いろいろな機会を持つと良い 歩踏み出せて、うれしい気持ちでいっぱいです！",14,気候変動への適応,0.3151
"ですが、異動することで環境や上司が変わり、新たなチャン 今回、女性社員の皆さんと共に新しい未来に向かって一
スになることもありますので、いろいろな機会を持つと良い 歩踏み出せて、うれしい気持ちでいっぱいです！",14,空気の汚染,0.3327
"ですが、異動することで環境や上司が変わり、新たなチャン 今回、女性社員の皆さんと共に新しい未来に向かって一
スになることもありますので、いろいろな機会を持つと良い 歩踏み出せて、うれしい気持ちでいっぱいです！",14,労働条件,0.3023
"ですが、異動することで環境や上司が変わり、新たなチャン 今回、女性社員の皆さんと共に新しい未来に向かって一
スになることもありますので、いろいろな機会を持つと良い 歩踏み出せて、うれしい気持ちでいっぱいです！",14,平等と機会,0.3254
"また、自分は運が良いと思う 今後も女性の皆さまのキャリア形成を会社として支援す
あと、今後子育て生活に入るみなさんは、一人の時間を大切 ことで、実際にチャンスが巡ってくるものです。",14,平等と機会,0.3229
"社員の皆さんと一歩一歩前へ進んでいくこ
その時間があるからこそ、家族との時間、仕事の時間も楽し と、私たちもわくわくしています！",14,労働時間,0.456
"社員の皆さんと一歩一歩前へ進んでいくこ
その時間があるからこそ、家族との時間、仕事の時間も楽し と、私たちもわくわくしています！",14,児童労働,0.3832
"4.5兆円のうち、電動化関連投資に2兆円、そのうち5,000
は、インドCNG車市場シェアの約70%を占めるスズキのCNG キがインドに徹底的に根付くため、スズキイノベーションセ 億円を電池関連に投資していきます。",19,エネルギー,0.3042
"4.5兆円のうち、電動化関連投資に2兆円、そのうち5,000
は、インドCNG車市場シェアの約70%を占めるスズキのCNG キがインドに徹底的に根付くため、スズキイノベーションセ 億円を電池関連に投資していきます。",19,水の消費と取水,0.348
"これからも、新興国の成長に貢献することで、スズキもともに成長し
設備投資は、バッテリーEV工場の建設や再生可能エネル ていきたいと考えています。",20,エネルギー,0.3284
"これからも、新興国の成長に貢献することで、スズキもともに成長し
設備投資は、バッテリーEV工場の建設や再生可能エネル ていきたいと考えています。",20,健康と安全,0.3443
"さらに、インドでの評判 づいて生み出された製品は、コンパクトながら使い勝手が良
● モビリティ事業 がハンガリーに伝わり、欧州への工場進出を果たしました。",21,健康と安全,0.3364
"少ないコストでたくさんのお客様 た製品を、楽しく使ってもらいながら、お客様と一緒に社会 農廃棄物である牛糞を原料とする、カーボンニュートラルな
を集めることができ、地方経済の活性化に貢献しています。",22,生物および食料資源の汚染,0.3126
"少ないコストでたくさんのお客様 た製品を、楽しく使ってもらいながら、お客様と一緒に社会 農廃棄物である牛糞を原料とする、カーボンニュートラルな
を集めることができ、地方経済の活性化に貢献しています。",22,水の消費と取水,0.3069
"少ないコストでたくさんのお客様 た製品を、楽しく使ってもらいながら、お客様と一緒に社会 農廃棄物である牛糞を原料とする、カーボンニュートラルな
を集めることができ、地方経済の活性化に貢献しています。",22,循環経済,0.3008
"※ 従来は環境委員会の下に設置した小員会で気候変動に関する審議を行っていましたが、2023年4月
より「カーボンニュートラル推進会議」に改編し、経営・業務執行会議のひとつとして発展させました。",23,気候変動,0.3148
"※ 従来は環境委員会の下に設置した小員会で気候変動に関する審議を行っていましたが、2023年4月
より「カーボンニュートラル推進会議」に改編し、経営・業務執行会議のひとつとして発展させました。",23,気候変動への適応,0.3575
"※ 従来は環境委員会の下に設置した小員会で気候変動に関する審議を行っていましたが、2023年4月
より「カーボンニュートラル推進会議」に改編し、経営・業務執行会議のひとつとして発展させました。",23,気候変動の緩和,0.3019
各本部／グループ会社 ※１ IEA：International Energy Agencyの略。,23,エネルギー,0.4352
"リスクの種類として、政策規制等の「移行リ 減に努めなければならないという課題意識のもと、気候科学
各部門へ指示を出し解決につなげる。",25,気候変動,0.3294
"リスクの種類として、政策規制等の「移行リ 減に努めなければならないという課題意識のもと、気候科学
各部門へ指示を出し解決につなげる。",25,気候変動への適応,0.4195
"リスクの種類として、政策規制等の「移行リ 減に努めなければならないという課題意識のもと、気候科学
各部門へ指示を出し解決につなげる。",25,気候変動の緩和,0.4133
"また、新興国は気候変動対策だけでなく経済成長との両立
環境関連リスクのうち、気候変動（カーボンニュートラル）に を求めています。",25,気候変動,0.4015
"また、新興国は気候変動対策だけでなく経済成長との両立
環境関連リスクのうち、気候変動（カーボンニュートラル）に を求めています。",25,気候変動への適応,0.4875
"また、新興国は気候変動対策だけでなく経済成長との両立
環境関連リスクのうち、気候変動（カーボンニュートラル）に を求めています。",25,気候変動の緩和,0.4009
"また、新興国は気候変動対策だけでなく経済成長との両立
環境関連リスクのうち、気候変動（カーボンニュートラル）に を求めています。",25,空気の汚染,0.3112
"また、新興国は気候変動対策だけでなく経済成長との両立
環境関連リスクのうち、気候変動（カーボンニュートラル）に を求めています。",25,生物および食料資源の汚染,0.3067
"また、新興国は気候変動対策だけでなく経済成長との両立
環境関連リスクのうち、気候変動（カーボンニュートラル）に を求めています。",25,循環経済,0.3409
"また、新興国は気候変動対策だけでなく経済成長との両立
環境関連リスクのうち、気候変動（カーボンニュートラル）に を求めています。",25,健康と安全,0.3126
"リスクの種類 想定される影響例 指標にはCO2排出量のほか、気候変動と関連するエネルギ
ー、大気保全、水資源保全等についても設定しています。",25,気候変動,0.3542
"リスクの種類 想定される影響例 指標にはCO2排出量のほか、気候変動と関連するエネルギ
ー、大気保全、水資源保全等についても設定しています。",25,気候変動への適応,0.4285
"リスクの種類 想定される影響例 指標にはCO2排出量のほか、気候変動と関連するエネルギ
ー、大気保全、水資源保全等についても設定しています。",25,気候変動の緩和,0.3255
"リスクの種類 想定される影響例 指標にはCO2排出量のほか、気候変動と関連するエネルギ
ー、大気保全、水資源保全等についても設定しています。",25,空気の汚染,0.3599
"リスクの種類 想定される影響例 指標にはCO2排出量のほか、気候変動と関連するエネルギ
ー、大気保全、水資源保全等についても設定しています。",25,水の汚染,0.3519
"リスクの種類 想定される影響例 指標にはCO2排出量のほか、気候変動と関連するエネルギ
ー、大気保全、水資源保全等についても設定しています。",25,生物および食料資源の汚染,0.3127
"リスクの種類 想定される影響例 指標にはCO2排出量のほか、気候変動と関連するエネルギ
ー、大気保全、水資源保全等についても設定しています。",25,水の消費と取水,0.3259
"リスクの種類 想定される影響例 指標にはCO2排出量のほか、気候変動と関連するエネルギ
ー、大気保全、水資源保全等についても設定しています。",25,絶滅リスク,0.3251
"リスクの種類 想定される影響例 指標にはCO2排出量のほか、気候変動と関連するエネルギ
ー、大気保全、水資源保全等についても設定しています。",25,健康と安全,0.3447
"算定基準である「GHGプロトコル※3」に従って算定されるスコープ1、スコープ2及びスコー 購入した 輸送、配送 のー 輸送、配送 製品の使用 製品の廃棄
プ3から構成される。",26,水の消費と取水,0.3287
"バリューチェーンに含まれる事業活動は、部品や原材料の調達、製造、出荷、 製品・サービス （上流） 使プ （下流）
販売、お客様サービスや、これらの活動を支えるための管理業務、技術開発業務など。",26,健康と安全,0.3083
"バリューチェーンに含まれる事業活動は、部品や原材料の調達、製造、出荷、 製品・サービス （上流） 使プ （下流）
販売、お客様サービスや、これらの活動を支えるための管理業務、技術開発業務など。",26,児童労働,0.3033
"デル「eVX」に加え、世界初公開の軽ワゴンEV「eWX」、商用軽 海洋で使われる大型船外機については、カーボンニュー
バンEVの「e EVERY CONCEPT」を公開しました。",28,エネルギー,0.3145
"デル「eVX」に加え、世界初公開の軽ワゴンEV「eWX」、商用軽 海洋で使われる大型船外機については、カーボンニュー
バンEVの「e EVERY CONCEPT」を公開しました。",28,空気の汚染,0.3059
"デル「eVX」に加え、世界初公開の軽ワゴンEV「eWX」、商用軽 海洋で使われる大型船外機については、カーボンニュー
バンEVの「e EVERY CONCEPT」を公開しました。",28,水の消費と取水,0.314
"デル「eVX」に加え、世界初公開の軽ワゴンEV「eWX」、商用軽 海洋で使われる大型船外機については、カーボンニュー
バンEVの「e EVERY CONCEPT」を公開しました。",28,健康と安全,0.3465
"して、また受け入れ後の労働環境及び生活環境面にて人権
追加するため、お取引先様との契約締結手続きを進めてい 1. 差別・ハラスメントの禁止 侵害のリスクがある事を認識しました。",29,平等と機会,0.312
"この人財育成サイクルを繰り返す 各職能資格に応じて『挑戦と行動』を促し、個の能力発
����年度に向けた成長戦略 ことで個の成長を促します。",32,健康と安全,0.3308
"て支給していましたが、受給者の納得性が高まるよう、社員 に最適な配置を実現し、活き活きと働くことができる環境を 若手社員に必要な基礎知識スキルを3年目までに習得す
それぞれの通勤手段・通勤経路・出勤日数等に応じて通勤 整備しました。",33,労働条件,0.3154
"2022年度より、全管理職のマネジメント能力の向上を目
生、入学（小学校および中学校）といったライフイベントに対 的に、管理職マネジメント研修を開始しました。",33,水の汚染,0.31
"2022年度より、全管理職のマネジメント能力の向上を目
生、入学（小学校および中学校）といったライフイベントに対 的に、管理職マネジメント研修を開始しました。",33,生物および食料資源の汚染,0.3284
"2022年度より、全管理職のマネジメント能力の向上を目
生、入学（小学校および中学校）といったライフイベントに対 的に、管理職マネジメント研修を開始しました。",33,健康と安全,0.3031
"財育成と人財の適正配置の基礎資料として、活用してい
データ分析・活用教育 i. 生成AIを用いたアプリケーションの内製開発 ます。",37,海洋資源の採取と利用,0.3732
"また、職場全体でワークライフバランスへの意識を
方を通じて、能力発揮・能力向上で最大限に活躍できる環 高め、「働きやすい職場」づくりを推進していきます。",38,労働条件,0.3514
"また、職場全体でワークライフバランスへの意識を
方を通じて、能力発揮・能力向上で最大限に活躍できる環 高め、「働きやすい職場」づくりを推進していきます。",38,労働時間,0.3328
"また、職場全体でワークライフバランスへの意識を
方を通じて、能力発揮・能力向上で最大限に活躍できる環 高め、「働きやすい職場」づくりを推進していきます。",38,健康と安全,0.3626
"また、職場全体でワークライフバランスへの意識を
方を通じて、能力発揮・能力向上で最大限に活躍できる環 高め、「働きやすい職場」づくりを推進していきます。",38,平等と機会,0.3184
"また、職場全体でワークライフバランスへの意識を
方を通じて、能力発揮・能力向上で最大限に活躍できる環 高め、「働きやすい職場」づくりを推進していきます。",38,児童労働,0.3336
"コロナ禍では開催を中止していたパパママ情報交換会を
● 短時間勤務制度（育児・介護） 再開しました。",38,児童労働,0.335
"制を築くこと、共働きの子育てについて夫婦で理解を深める
年からは、2025年の女性役職者数を 2015年度の 3 倍にす ことを目的に開催しています。",38,水の汚染,0.3341
"制を築くこと、共働きの子育てについて夫婦で理解を深める
年からは、2025年の女性役職者数を 2015年度の 3 倍にす ことを目的に開催しています。",38,児童労働,0.3838
"る計画を掲げ、管理職並びにその候補者を含む女性役職者 ● 休暇・休職制度（育児・介護）
数の増加に取り組んでいます。",38,障害者の雇用,0.3173
"2023年度の女性役職者は 育児・介護に専念するための休職制度は、男女を問わず
2015年度比で3.4倍の182名まで増加し、計画を前倒しで達 多くの従業員が利用しています。",38,生物および食料資源の汚染,0.3028
"2023年度の女性役職者は 育児・介護に専念するための休職制度は、男女を問わず
2015年度比で3.4倍の182名まで増加し、計画を前倒しで達 多くの従業員が利用しています。",38,水の消費と取水,0.3333
"2023年度の女性役職者は 育児・介護に専念するための休職制度は、男女を問わず
2015年度比で3.4倍の182名まで増加し、計画を前倒しで達 多くの従業員が利用しています。",38,健康と安全,0.337
"2023年度の女性役職者は 育児・介護に専念するための休職制度は、男女を問わず
2015年度比で3.4倍の182名まで増加し、計画を前倒しで達 多くの従業員が利用しています。",38,障害者の雇用,0.3543
"2023年度の女性役職者は 育児・介護に専念するための休職制度は、男女を問わず
2015年度比で3.4倍の182名まで増加し、計画を前倒しで達 多くの従業員が利用しています。",38,児童労働,0.343
"2023年度の男性の育児休職取得者は289名（取得率 日本にいる従業員・家族に限らず、駐在員や帯同家族の悩
らず、キャリア形成支援に取り組んでいきます。",38,障害者の雇用,0.3759
"2023年度の男性の育児休職取得者は289名（取得率 日本にいる従業員・家族に限らず、駐在員や帯同家族の悩
らず、キャリア形成支援に取り組んでいきます。",38,児童労働,0.3157
"みが解消され、より一層安心して働ける環境となることを目
車産業の女性比率が低いことも課題と捉え、生産工場をは 指しています。",38,労働条件,0.3174
"8. 従 業 員 129名（うち障がい者82名）
した。",39,労働条件,0.317
"8. 従 業 員 129名（うち障がい者82名）
した。",39,労働時間,0.3275
"8. 従 業 員 129名（うち障がい者82名）
した。",39,健康と安全,0.3311
"8. 従 業 員 129名（うち障がい者82名）
した。",39,障害者の雇用,0.4989
"8. 従 業 員 129名（うち障がい者82名）
した。",39,児童労働,0.3325
"全員が明るく元気に働く姿は、ス がると感じてもらえるような会社づくりや職場環境整備に のことを詳しく説明することで、応募者の方はスズキに対す
ズキの従業員からも共感と喜びをもって迎えられています。",39,健康と安全,0.3334
"目標チャレンジや職能育成 解決することはもちろんのこと、若手社員と役員・本部長
らの直接採用に取り組んでいます。",40,平等と機会,0.3035
"目標チャレンジや職能育成 解決することはもちろんのこと、若手社員と役員・本部長
らの直接採用に取り組んでいます。",40,児童労働,0.3034
"顔になるような製品をご提供できるよう、チームスズキ一丸となって、健康経営活動に取り また、健康経営推進チームメンバーは、健康経営アドバイザーの資格を取得し、健康経営
組んで参りました。",41,健康と安全,0.3641
"これまでの継続した取り組みにより、スズキは2021年から毎年、健康経 についての理解を深めるとともに、自社の取り組みを広く社内外へご紹介できるよう活動を
営優良法人へ認定されています。",41,健康と安全,0.3386
"社長をはじめ経営層と従業員が健康管理をテーマに座談 人間ドックを外部医療機関で受診、歯の健康にも着目し、歯 スズキオリジナル体操は、社内アンケートをもとに、スズキ
会を定期的に開催し、その様子を動画で社内へ発信するこ 科健診を毎年受診できる体制を健康保険組合と連携し整えて アスリートクラブの選手が考案しました。",44,健康と安全,0.3237
"また、従業員とご家族が健康で充実した生活を送れ 活動の結果、社員の運動習慣が20.6%（2022年度）から
るよう、ご家族の方も健診を受けられる体制を整えています。",44,健康と安全,0.3871
"また、従業員とご家族が健康で充実した生活を送れ 活動の結果、社員の運動習慣が20.6%（2022年度）から
るよう、ご家族の方も健診を受けられる体制を整えています。",44,児童労働,0.3058
"談会」を定期的に開催し、コミュニケーションを活性化させて （スズキグループの労働組合が加盟するスズキ関連労働組合
います。",46,労働時間,0.3082
"当年度、生産現場に初めての
税引き後利益の1%を従業員の福利厚生のための基金として 女性従業員を配置しました。",47,労働条件,0.3167
"当年度、生産現場に初めての
税引き後利益の1%を従業員の福利厚生のための基金として 女性従業員を配置しました。",47,健康と安全,0.369
"当年度、生産現場に初めての
税引き後利益の1%を従業員の福利厚生のための基金として 女性従業員を配置しました。",47,平等と機会,0.3157
"当年度、生産現場に初めての
税引き後利益の1%を従業員の福利厚生のための基金として 女性従業員を配置しました。",47,児童労働,0.3042
"労働組合 の現場へ足を運び、意見交換会を実施しています（2023年 の総合体育施設（スズキグランド、スズキ体育館、トレーニン
の目的の一つに、従業員の雇用の安定と働く環境（労働条 度実績：24本部、39か所）。",48,労働条件,0.3468
"文化の根幹であり、カーボンニュートラルにも貢献する「小・ また、今年度よりスタートした新しい人事制度とも連動し、
少・軽・短・美」です。",50,企業文化,0.3062
"目的や使用環境に合わせてお客様が選択し センサーが前方の障害物を検知すると、運転者に警告し、自
やすいように福祉車両の充実を図っています。",53,健康と安全,0.3825
"取締役会の主要な役割・責務である と中長期的な企業価値の創出を実現し、社会的信頼に応え 施し、グループガバナンス体制の運用状況の確認をし
会社の戦略的な方向付けの建設的な議論に資するべく、 る良質な企業統治体制を取締役会と協働して確立すること ました。",59,健康と安全,0.3268
"本報告書発行時点の決定方針
会議を定期的かつ必要に応じて随時開催し、的確な計画の 業務監査においては、業務全般の適正性や効率性、法令 の概要は次のとおりです。",62,健康と安全,0.3041
"ミーティング数369回のうち、21回（6%）はESGに関する
株主等との対話には、株主の希望や主な関心事項を踏 もので、議決権行使担当者とのミーティングを含みます。",64,平等と機会,0.3124
"昨年度から改善した業務も多々あ
労務管理、就業規則、安全衛生管理、防火管理、 り、活動の成果が出ています。",67,健康と安全,0.3787
"特に重要な課題については取締役会にて 財務管掌役員が税務の責任者として、スズキ全体を管轄しま 議を経て2024年3月に「スズキグループの贈収賄禁止につい
審議・報告しています。",68,非常に懸念の高い物質,0.3393
"さら
低炭素社会への移行 に、お客様の嗜好や投資家行動の変化による企業価値低下等の可能性があります。",70,気候変動,0.3145
"さら
低炭素社会への移行 に、お客様の嗜好や投資家行動の変化による企業価値低下等の可能性があります。",70,気候変動への適応,0.3343
"さら
低炭素社会への移行 に、お客様の嗜好や投資家行動の変化による企業価値低下等の可能性があります。",70,生物および食料資源の汚染,0.3618
"さら
低炭素社会への移行 に、お客様の嗜好や投資家行動の変化による企業価値低下等の可能性があります。",70,企業文化,0.336
"また、社員一人ひとりの学びの機会を増やし、挑戦と行動を支え、個の職務能力を向上させることで、会社の創造価値を高めていく環境を整えるた
人材確保及び め、2024年4月より人事制度を全面的に刷新しました。",70,労働条件,0.3167
"また、社員一人ひとりの学びの機会を増やし、挑戦と行動を支え、個の職務能力を向上させることで、会社の創造価値を高めていく環境を整えるた
人材確保及び め、2024年4月より人事制度を全面的に刷新しました。",70,健康と安全,0.3237
"また、社員一人ひとりの学びの機会を増やし、挑戦と行動を支え、個の職務能力を向上させることで、会社の創造価値を高めていく環境を整えるた
人材確保及び め、2024年4月より人事制度を全面的に刷新しました。",70,平等と機会,0.3109
"さらに、様々な個性や価値観を持つ従業員が個々の能力を十分に発揮できるよう、性別・年齢・国籍・人種・宗教・障がいの有
人材育成 無等の多様性を尊重するとともに、分け隔てなく公平に登用し、働きやすい職場環境の整備に努めています。",70,労働条件,0.3368
"さらに、様々な個性や価値観を持つ従業員が個々の能力を十分に発揮できるよう、性別・年齢・国籍・人種・宗教・障がいの有
人材育成 無等の多様性を尊重するとともに、分け隔てなく公平に登用し、働きやすい職場環境の整備に努めています。",70,適切な賃金,0.3146
