sentence,page,topic,similarity
"2019 9 2023 9
本方針は、すべての事業活動および全世界のグループ社員に適用されるだけでなく、協力企業（サプライヤー）、販売・サービス代理店を含むビジネスパートナーに対しても事業活動のなかで本方針に従うよう期待しています。",53,健康と安全,0.362
"今後も人権に関する教育を継続的に実施し、コマ リューチェーン全体をカバーする救済窓口として運用を
ツグループ全体での人権意識の向上を図っていきます。",53,健康と安全,0.3004
"今後も人権に関する教育を継続的に実施し、コマ リューチェーン全体をカバーする救済窓口として運用を
ツグループ全体での人権意識の向上を図っていきます。",53,平等と機会,0.3008
"コマツは、社会貢献活動の一環として、
同会の活動を 年の設立時から支援しています。",55,ロビー活動,0.3092
年 月、イギリスで開催された国連気候変動枠組条約第 回締約国会議（ ）において、産 年に初回の 開示を実施後、この つのテーマにフォーカスし、毎年更新を行っています。,56,気候変動への適応,0.3457
シナリオ分析に際しては、国際気候変動に関する政府間パネル（ ）第 次評価報 の需要は、脱石炭の流れを受け更に縮小すると予測されています。,57,気候変動への適応,0.3176
シナリオ分析に際しては、国際気候変動に関する政府間パネル（ ）第 次評価報 の需要は、脱石炭の流れを受け更に縮小すると予測されています。,57,気候変動の緩和,0.3023
"および関連する洪水が激化し、より頻繁になると
や、複数社から部品を購入するマルチソーシングなど、有事の際も事業を継続できる生産・調達体制の構築を 予測される。",60,水の消費と取水,0.3491
"2022 6
事業環境の変化と取り組むべき課題 ろうはずがありません。",63,気候変動,0.3925
"2022 6
事業環境の変化と取り組むべき課題 ろうはずがありません。",63,気候変動への適応,0.4219
"2022 6
事業環境の変化と取り組むべき課題 ろうはずがありません。",63,気候変動の緩和,0.3073
"2022 6
事業環境の変化と取り組むべき課題 ろうはずがありません。",63,労働条件,0.3409
"未来の現場の実現に向けた進化のプロセス
いますが、しかし、中長期的に見ると、更に複数のシナリオを想定し たい姿として、「安全で生産性の高いスマートでクリーンな未来の現場 は大変に夢があるものだと思います。",64,健康と安全,0.3695
しかし、すべてを内製化することは、コストや リューションを通して森林管理をトータルでサポートし、循環型林業 果たす役割は大きいと思います。,65,生物および食料資源の汚染,0.3407
しかし、すべてを内製化することは、コストや リューションを通して森林管理をトータルでサポートし、循環型林業 果たす役割は大きいと思います。,65,水の消費と取水,0.3884
しかし、すべてを内製化することは、コストや リューションを通して森林管理をトータルでサポートし、循環型林業 果たす役割は大きいと思います。,65,海洋資源の採取と利用,0.3344
しかし、すべてを内製化することは、コストや リューションを通して森林管理をトータルでサポートし、循環型林業 果たす役割は大きいと思います。,65,循環経済,0.3166
しかし、すべてを内製化することは、コストや リューションを通して森林管理をトータルでサポートし、循環型林業 果たす役割は大きいと思います。,65,健康と安全,0.3025
"今後の脱炭素社会に向けて、また広く生物多様性なども 現を推進するとともに、お客さまと共に課題解決を図っていくとい
のではライバルとの競争に負けてしまうこともあります。",65,生物および食料資源の汚染,0.3419
"今後の脱炭素社会に向けて、また広く生物多様性なども 現を推進するとともに、お客さまと共に課題解決を図っていくとい
のではライバルとの競争に負けてしまうこともあります。",65,生物多様性の損失,0.3639
"しかるべき人材を獲得・育成して、イノベーションを起こしていくこと
小坂：そして、リスク管理をしながら、そのなかでしっかり機会も検討 に期待します。",66,平等と機会,0.3171
"ただし、現金賞与については、上限を月次報
酬の カ月分相当とし、 カ月を超える分については、現金賞与に代えて株式報酬 を支給します。",76,適切な賃金,0.3421
"株式報酬 B は、信託型株式報酬（役員報酬 （ジョン・ P ・ビルブレィ）
信託）とし、対象取締役に対して、毎事業年度、役位に応じた単年度ポイントを割り当てます。",77,適切な賃金,0.3053
"株式報酬 B は、信託型株式報酬（役員報酬 （ジョン・ P ・ビルブレィ）
信託）とし、対象取締役に対して、毎事業年度、役位に応じた単年度ポイントを割り当てます。",77,児童労働,0.3056
"ゆるリスクを把握し、平時から備えることで、変化し続ける事業環境とリスクに対して的確に対応できる体制
コマツグループでは、戦略の意思決定や事業の円滑な運営を適切に行うために、リスクへの対応方針である づくりに取り組んでいます。",78,気候変動への適応,0.3153
"ゆるリスクを把握し、平時から備えることで、変化し続ける事業環境とリスクに対して的確に対応できる体制
コマツグループでは、戦略の意思決定や事業の円滑な運営を適切に行うために、リスクへの対応方針である づくりに取り組んでいます。",78,健康と安全,0.3281
