sentence,page,topic,similarity
"価値創造 プロフィール 価値創造 サステナビリティ データセクション
含む、様々な事態を想定し、環境・社会面に配慮しつつ、商品を安定的に供給し続けます。",15,健康と安全,0.3398
"また、操作するオペレータを物理的な危険から守るだけでなく、サイ
● 顧客志向の先進技術 顧客ニーズの先取りと創出 バーセキュリティ面でも安全に使用できることも重視しています。",15,健康と安全,0.3569
"これは、顧客満足度を向 ● 人材の育成・エンゲージメント 製造業の未来を担う人材の創出
上するだけではなく、製造業の未来をつくることにも貢献できます。",15,健康と安全,0.346
"これは、顧客満足度を向 ● 人材の育成・エンゲージメント 製造業の未来を担う人材の創出
上するだけではなく、製造業の未来をつくることにも貢献できます。",15,児童労働,0.3174
"優秀な人材を獲得・確保し、製造業の未来を担う人材の創出・充
● 気候変動 気候変動緩和に貢献 実に向け、それに適した組織文化・風土を醸成します。",15,気候変動,0.3368
"優秀な人材を獲得・確保し、製造業の未来を担う人材の創出・充
● 気候変動 気候変動緩和に貢献 実に向け、それに適した組織文化・風土を醸成します。",15,気候変動への適応,0.4426
"優秀な人材を獲得・確保し、製造業の未来を担う人材の創出・充
● 気候変動 気候変動緩和に貢献 実に向け、それに適した組織文化・風土を醸成します。",15,気候変動の緩和,0.3776
"優秀な人材を獲得・確保し、製造業の未来を担う人材の創出・充
● 気候変動 気候変動緩和に貢献 実に向け、それに適した組織文化・風土を醸成します。",15,企業文化,0.3115
"一方、製造現場の人材育成プログラムとして、これまでのチームリーダ研
Scope1、2については工場の屋根への太陽光パネル設置やグリーン電力の調達により対応してい 修に加え、技能職若手社員研修を導入しています。",15,健康と安全,0.3054
"一方、製造現場の人材育成プログラムとして、これまでのチームリーダ研
Scope1、2については工場の屋根への太陽光パネル設置やグリーン電力の調達により対応してい 修に加え、技能職若手社員研修を導入しています。",15,児童労働,0.3034
"Scope3については、2023年5月に発表した「αi-Dサーボ」の標準的なモデルでエネルギー 組織文化・風土の醸成では、2022年12月に、ダイバーシティ＆インクルージョンステートメ
損失を10%削減するなど、具体的なカーボンニュートラル実現に向けた、省エネルギー商品を開 ントおよび行動指針を制定し、全社員に向けたダイバーシティ研修をスタートしました。",15,エネルギー,0.309
"Scope3については、2023年5月に発表した「αi-Dサーボ」の標準的なモデルでエネルギー 組織文化・風土の醸成では、2022年12月に、ダイバーシティ＆インクルージョンステートメ
損失を10%削減するなど、具体的なカーボンニュートラル実現に向けた、省エネルギー商品を開 ントおよび行動指針を制定し、全社員に向けたダイバーシティ研修をスタートしました。",15,空気の汚染,0.3393
"Scope3については、2023年5月に発表した「αi-Dサーボ」の標準的なモデルでエネルギー 組織文化・風土の醸成では、2022年12月に、ダイバーシティ＆インクルージョンステートメ
損失を10%削減するなど、具体的なカーボンニュートラル実現に向けた、省エネルギー商品を開 ントおよび行動指針を制定し、全社員に向けたダイバーシティ研修をスタートしました。",15,水の汚染,0.3341
"Scope3については、2023年5月に発表した「αi-Dサーボ」の標準的なモデルでエネルギー 組織文化・風土の醸成では、2022年12月に、ダイバーシティ＆インクルージョンステートメ
損失を10%削減するなど、具体的なカーボンニュートラル実現に向けた、省エネルギー商品を開 ントおよび行動指針を制定し、全社員に向けたダイバーシティ研修をスタートしました。",15,生物および食料資源の汚染,0.347
"Scope3については、2023年5月に発表した「αi-Dサーボ」の標準的なモデルでエネルギー 組織文化・風土の醸成では、2022年12月に、ダイバーシティ＆インクルージョンステートメ
損失を10%削減するなど、具体的なカーボンニュートラル実現に向けた、省エネルギー商品を開 ントおよび行動指針を制定し、全社員に向けたダイバーシティ研修をスタートしました。",15,水の消費と取水,0.3285
"Scope3については、2023年5月に発表した「αi-Dサーボ」の標準的なモデルでエネルギー 組織文化・風土の醸成では、2022年12月に、ダイバーシティ＆インクルージョンステートメ
損失を10%削減するなど、具体的なカーボンニュートラル実現に向けた、省エネルギー商品を開 ントおよび行動指針を制定し、全社員に向けたダイバーシティ研修をスタートしました。",15,健康と安全,0.3127
● 商品の高い信頼性・安全性 顧客の工場を止めない また、健康経営の導入も行いました。,15,健康と安全,0.4746
"多くの女性
くいという信頼性の高さは、工場の生産性向上に寄与し、お客様の事業における競争力向上に 社員が参加し、当社における課題を議論するボトムアップの取り組みを進めています。",15,健康と安全,0.3283
"不断の技術革新によりお客様の工場の自動化・ロボット化を進め、世界中の 社会課題解決への貢献 社会に対しての価値提供
製造業の社会課題、環境課題の解決に貢献することで経済的価値と社会的価値を創造します。",17,健康と安全,0.3451
"ファナックは、工作機械の動作を数値情報で制
御するNC（Numerical Control）とサーボを、日本の民間企業として初めて開発しました。",19,健康と安全,0.3633
"ロボカットでは、自動車部品市場、医療市場向けの需要が堅調に推移し、売上が増加し 74,912
ました。",21,健康と安全,0.4016
"る工具情報（工具の残寿命等）、クーラント濃度、AGVの
トでワークを把持し、1台の小型ロボットでバリを取る構成 工場監視として、工作機械、ロボットシステムの稼働モ バッテリ量等を監視しています。",26,労働時間,0.3371
"サービス 随時 世界中の2,300名以上のサービス員とサポートスタッフが、電話対応やお客様先での対応、保守パーツ管理などを行っています。",27,健康と安全,0.3183
"新商品発表展示会 毎年
新型コロナウイルスの影響により、新商品発表展示会は中止していましたが、2022年は十分な感染防止対策の下で実施しました。",27,空気の汚染,0.3177
"新商品発表展示会 毎年
新型コロナウイルスの影響により、新商品発表展示会は中止していましたが、2022年は十分な感染防止対策の下で実施しました。",27,水の汚染,0.344
"新商品発表展示会 毎年
新型コロナウイルスの影響により、新商品発表展示会は中止していましたが、2022年は十分な感染防止対策の下で実施しました。",27,健康と安全,0.3687
地域との共生 随時 納税、雇用創出、地域の企業との取引などを通じ、地域経済の活性化に貢献しています。,27,労働時間,0.3244
地域との共生 随時 納税、雇用創出、地域の企業との取引などを通じ、地域経済の活性化に貢献しています。,27,児童労働,0.314
"スコープ1, 2については、本社地区、壬生工場および筑波工場において、使用する電力の一部を再生可能エネルギー由来の電力（以下、再エネ電力）とし、
他拠点においても再エネ電力への切替えを進めていく予定です。",28,エネルギー,0.3564
"スコープ1, 2については、本社地区、壬生工場および筑波工場において、使用する電力の一部を再生可能エネルギー由来の電力（以下、再エネ電力）とし、
他拠点においても再エネ電力への切替えを進めていく予定です。",28,水の消費と取水,0.3409
"スコープ1, 2については、本社地区、壬生工場および筑波工場において、使用する電力の一部を再生可能エネルギー由来の電力（以下、再エネ電力）とし、
他拠点においても再エネ電力への切替えを進めていく予定です。",28,健康と安全,0.3235
"シナリオ分析にあたり、1.5°CにおいてはIEA NZE、IPCC RCP1.9など、 要減」を特定し、機会として「省エネ・ロボット化によるファナック商品の需要増」、「EV/FCV化に
2°CにおいてはIEA SDS、IPCC RCP2.6など、4°CにおいてはIEA STEPS、IPCC RCP8.5などを よるファナック商品の需要増」を特定しました。",29,気候変動への適応,0.3192
"シナリオ分析にあたり、1.5°CにおいてはIEA NZE、IPCC RCP1.9など、 要減」を特定し、機会として「省エネ・ロボット化によるファナック商品の需要増」、「EV/FCV化に
2°CにおいてはIEA SDS、IPCC RCP2.6など、4°CにおいてはIEA STEPS、IPCC RCP8.5などを よるファナック商品の需要増」を特定しました。",29,気候変動の緩和,0.3022
"28,204kt-CO2 Scope3については販売した製品の使用による排出量（カテゴリ11）を2030年までに12.3%削減する
（2020年比）ことを目指します。",32,空気の汚染,0.3647
"28,204kt-CO2 Scope3については販売した製品の使用による排出量（カテゴリ11）を2030年までに12.3%削減する
（2020年比）ことを目指します。",32,水の汚染,0.3856
"28,204kt-CO2 Scope3については販売した製品の使用による排出量（カテゴリ11）を2030年までに12.3%削減する
（2020年比）ことを目指します。",32,生物および食料資源の汚染,0.3843
"28,204kt-CO2 Scope3については販売した製品の使用による排出量（カテゴリ11）を2030年までに12.3%削減する
（2020年比）ことを目指します。",32,水の消費と取水,0.3483
"28,204kt-CO2 Scope3については販売した製品の使用による排出量（カテゴリ11）を2030年までに12.3%削減する
（2020年比）ことを目指します。",32,健康と安全,0.3192
"28,204kt-CO2 Scope3については販売した製品の使用による排出量（カテゴリ11）を2030年までに12.3%削減する
（2020年比）ことを目指します。",32,児童労働,0.3022
"一人一人がその違 る人材がグループの一員としての責任感を持ち、その能力を最大限に発揮できる環
いを「個性」として互いに尊重し、能力を最大限に発揮して活躍し、「one FANUC」とし 境づくりを目指します。",35,エネルギー,0.3071
"一人一人がその違 る人材がグループの一員としての責任感を持ち、その能力を最大限に発揮できる環
いを「個性」として互いに尊重し、能力を最大限に発揮して活躍し、「one FANUC」とし 境づくりを目指します。",35,種の個体数,0.3052
"一人一人がその違 る人材がグループの一員としての責任感を持ち、その能力を最大限に発揮できる環
いを「個性」として互いに尊重し、能力を最大限に発揮して活躍し、「one FANUC」とし 境づくりを目指します。",35,健康と安全,0.3477
"一人一人がその違 る人材がグループの一員としての責任感を持ち、その能力を最大限に発揮できる環
いを「個性」として互いに尊重し、能力を最大限に発揮して活躍し、「one FANUC」とし 境づくりを目指します。",35,平等と機会,0.3251
"⃝ それぞれの社員が自身の仕事を通じて活躍し、成長を続けることができるよう、支
個人の強みをつなげて組織の強みとし、個人と組織が共に持続的に成長していくこ 援に取り組みます。",35,健康と安全,0.3647
"⃝ それぞれの社員が自身の仕事を通じて活躍し、成長を続けることができるよう、支
個人の強みをつなげて組織の強みとし、個人と組織が共に持続的に成長していくこ 援に取り組みます。",35,児童労働,0.3293
"研修では、ダイバーシティ推進の意義・重要性の理解を通した当事者意識 キャリアを中断することなく働けるよう出産休暇、育児休職、小学校卒業までの短時間勤務な
の醸成・浸透を図るとともに、各個人の具体的な行動へとつなげるために、各自の職場で意識し どの制度を充実させ、全力で女性活躍支援をしています。",35,児童労働,0.3515
"さらに2019年4月には、本社施設内に、内閣 者のためにムスリム祈祷室を設置するなど、世界各地からの社員の宗教や慣習に配慮した施設を
府が所管する企業主導型保育事業制度を利用した社員向け保育所を開設しました。",36,健康と安全,0.3152
"Top Workplacesは、地域レベル・全米レベルの各種プログラムのほか、業界ごとの表
社員エンゲージメントの取り組みを強化することの重要性を認識しました。",37,健康と安全,0.3095
"Top Workplacesは全米で認知された企業の社
来の社員アンケートに替えて、確立された基準として受け入れられている「ギャラップ社員エンゲー 員中心の文化を高く評価し、意見を述べる機会を提供しています。",37,労働条件,0.3221
"社員エンゲージメントは職場の成果達成のための重要な要素であり、社員 2022年、デトロイト地域の賞を11年連続、シカゴ地域の賞を5年連続で受賞したのに加え、新た
の幸福、管理職の育成、そして組織全体のパフォーマンスに直接結び付いています。",37,空気の汚染,0.3141
"社員エンゲージメントは職場の成果達成のための重要な要素であり、社員 2022年、デトロイト地域の賞を11年連続、シカゴ地域の賞を5年連続で受賞したのに加え、新た
の幸福、管理職の育成、そして組織全体のパフォーマンスに直接結び付いています。",37,水の汚染,0.3415
"社員エンゲージメントは職場の成果達成のための重要な要素であり、社員 2022年、デトロイト地域の賞を11年連続、シカゴ地域の賞を5年連続で受賞したのに加え、新た
の幸福、管理職の育成、そして組織全体のパフォーマンスに直接結び付いています。",37,生物および食料資源の汚染,0.316
"社員エンゲージメントは職場の成果達成のための重要な要素であり、社員 2022年、デトロイト地域の賞を11年連続、シカゴ地域の賞を5年連続で受賞したのに加え、新た
の幸福、管理職の育成、そして組織全体のパフォーマンスに直接結び付いています。",37,健康と安全,0.3716
"社員エンゲージメントは職場の成果達成のための重要な要素であり、社員 2022年、デトロイト地域の賞を11年連続、シカゴ地域の賞を5年連続で受賞したのに加え、新た
の幸福、管理職の育成、そして組織全体のパフォーマンスに直接結び付いています。",37,児童労働,0.3185
この新たな に“Top Workplaces USA Award”も獲得しました。,37,労働条件,0.3345
この新たな に“Top Workplaces USA Award”も獲得しました。,37,適切な賃金,0.3082
この新たな に“Top Workplaces USA Award”も獲得しました。,37,労働時間,0.3279
"アプローチは、社員エンゲージメントを企業戦略（人材獲得、新人研修、パフォーマンス管理、人 これら2つの調査で寄せられた意見をもとに、引き続き社員エンゲージメントの向上、エンパ
材育成、社員エンパワーメント、定着率向上など）の中心に据える上で効果的です。",37,児童労働,0.3064
高ストレス者 前 しっ 号 か に り 続 とれ き メ る メ よ ン ン う タ に ル タ 環 ヘ ル 境 ルス ヘ を こ 整 ル こ え ろ ス る の こ “ 健 と こ 康 が こ 大 につ 事 ろ い で の て す の 健 。,42,健康と安全,0.3052
I (cid:3)こ(cid:43) メ いC こ(cid:40)(cid:36) ン ろ て (cid:47)の 健 (cid:55) タ E（ 病(cid:43) 康 (cid:3) ル 気(cid:36) Pだ (cid:49) a は よ ヘ (cid:39) rL 、 り (cid:3) t (cid:58) ル 心 2 (cid:40) ス I 身 ） (cid:47)(cid:47)の “ (cid:16) F (cid:37)休 こ (cid:40)養(cid:44) こ E (cid:49)が(cid:42) ろ (cid:3)(cid:3)(cid:3)す の べ 健 ての 康 社 ” 員 に とそ つ の い 家族 て に健 （ 康 (cid:51) と (cid:68) 健 幸 (cid:85) 康 せ (cid:87) づ を (cid:20) く ！,42,健康と安全,0.3634
"ロボットアイデア甲子園は、全国の学生が産業用ロボットの新たな 生徒たちのキャリア形成や進路選
使用方法・アイデアを出し合う大会です。",44,児童労働,0.3096
"私はおおむね半世紀にわたって、メーカでエネ
JAXA）でエンジニアとして働いてきた後、宇宙飛行士として2010年に国際宇宙ステーションの組 ルギー関係の分野に従事し、設計や開発、工場業務を経て事業経営も経験しました。",47,マイクロプラスチック,0.3103
"私はおおむね半世紀にわたって、メーカでエネ
JAXA）でエンジニアとして働いてきた後、宇宙飛行士として2010年に国際宇宙ステーションの組 ルギー関係の分野に従事し、設計や開発、工場業務を経て事業経営も経験しました。",47,健康と安全,0.3909
"なぜなら、当社が今後永続的に発展するため として構築していくことが、10年後のファナックを支える人材育成につながる、重要な取り組みだ
には、優秀な人材を育成し適材適所に引き上げて、元気に仕事をしてもらうことが必須条件となる と思います。",48,健康と安全,0.3121
"横井─当社の基本理念である「厳密と透明」は、これまでの当社の成長を支えてきた素晴らしい
山崎─直近の問題でも、特にヨーロッパでは、環境に優しい電力あるいは製品でないと採用し 言葉です。",49,健康と安全,0.3396
（銀行出身者の場合） ⃝ 固定報酬は、各取締役の役位に応じて決定される。,51,適切な賃金,0.3302
"（弁護士等の場合） ⃝ 業績連動報酬は、株主還元と同様に親会社株主に帰属する当期純利益に連動させることを基
本とする。",51,適切な賃金,0.3163
"2030年までのGHG排出削減目標については、SBT（Science Based 世界で最も革新的な企業・研究機関100社を選出する
Targets）イニシアチブの認定を取得しています。",60,生物および食料資源の汚染,0.3472
"2030年までのGHG排出削減目標については、SBT（Science Based 世界で最も革新的な企業・研究機関100社を選出する
Targets）イニシアチブの認定を取得しています。",60,健康と安全,0.3173
