sentence,page,topic,similarity
"AI及び生成AIの需要 える機会、公平でやりがいのある職場環境を提供すること アティブの進捗等については、組織横断的にリーダーと議論
を背景にデータセンターのニーズが非常に高まると予想さ です。",15,平等と機会,0.3048
"現在、私たちは、世界で120 で、私たちの組織が「最高の職場」になることをお約束して 考えると、NTTグループのすべての能力と資産を有効に活
以上のデータセンターを運営し、その総容量は1,300MW います。",15,エネルギー,0.4208
"現在、私たちは、世界で120 で、私たちの組織が「最高の職場」になることをお約束して 考えると、NTTグループのすべての能力と資産を有効に活
以上のデータセンターを運営し、その総容量は1,300MW います。",15,水の汚染,0.3035
"現在、私たちは、世界で120 で、私たちの組織が「最高の職場」になることをお約束して 考えると、NTTグループのすべての能力と資産を有効に活
以上のデータセンターを運営し、その総容量は1,300MW います。",15,生物および食料資源の汚染,0.3038
"現在、私たちは、世界で120 で、私たちの組織が「最高の職場」になることをお約束して 考えると、NTTグループのすべての能力と資産を有効に活
以上のデータセンターを運営し、その総容量は1,300MW います。",15,海洋資源の使用,0.306
"現在、私たちは、世界で120 で、私たちの組織が「最高の職場」になることをお約束して 考えると、NTTグループのすべての能力と資産を有効に活
以上のデータセンターを運営し、その総容量は1,300MW います。",15,労働時間,0.3264
"現在、私たちは、世界で120 で、私たちの組織が「最高の職場」になることをお約束して 考えると、NTTグループのすべての能力と資産を有効に活
以上のデータセンターを運営し、その総容量は1,300MW います。",15,健康と安全,0.4101
"その為に、当社グ
時に、温室効果ガス排出量については、実質ゼロの達成をお 「Global Top Employer 2024」*2に認定されました。",15,空気の汚染,0.3667
"機会とリスク
NTT DATAは、変化し続ける事業環境を捉え、当社にとっての機会とリスクを把握し、サステナブルな社会の実現に向けて柔軟に変化・適応することで、持続的な成長を目指しています。",24,気候変動への適応,0.3519
"機会とリスク
NTT DATAは、変化し続ける事業環境を捉え、当社にとっての機会とリスクを把握し、サステナブルな社会の実現に向けて柔軟に変化・適応することで、持続的な成長を目指しています。",24,健康と安全,0.416
"機会とリスク
NTT DATAは、変化し続ける事業環境を捉え、当社にとっての機会とリスクを把握し、サステナブルな社会の実現に向けて柔軟に変化・適応することで、持続的な成長を目指しています。",24,平等と機会,0.3281
"2023年度実績 当期利益は、積極投資の継続に伴う金融費用の増加等は
当社は2022年度より今中期経営計画をスタートし、2025 ありますが、営業増益により増益を予想しています。",28,水の消費と取水,0.3078
"する投資、Industry別に特化した形で競争力を高める為の を必須とし、発見された各リスクの検証、対応策を踏まえ 従来事業の投資収益性を継続的に向上させていく中で、
投資です。",30,健康と安全,0.3343
"定的に継続し、中長期的な企業価値の向上を実現していく 信用格付会社からも長期的及び短期的に非常に高い評価
為には、健全な財務基盤を維持することが重要だと考えてい を得ています。",31,健康と安全,0.3268
"1株当たり年間配当金について、2023年度は対前期1円 め、売上や利益を増加させ、企業価値の向上に努めていき
（億円） 増の23円でしたが、2024年度においては、対前期2円増と ます。",31,水の消費と取水,0.3004
"また、マルチクラウド基盤テンプレートやデータ分 「PITON」を使ったオープン系システム移行の拡大を進め、効率的な運用
析プラットフォーム、サイバーセキュリティ基盤など、テクノロジーソリューション領域において業界横断 及び管理負担の軽減を目指します。",43,健康と安全,0.3463
"また、Emerging/Growth領域では、先進技術のビジネス活用の加速による生 キュリティのテクノロジアセットを活用して、お客様の世界100カ国以上の
産性向上を目指し、2023年度、生成AI領域のマーケットポジションで最高位評価を獲得しています。",44,健康と安全,0.4014
"*2 Operational Technology（OT）は工場やプラント、ビルなどで稼働するハードウェアを制御する為の技術
です。",44,エネルギー,0.3505
"*2 Operational Technology（OT）は工場やプラント、ビルなどで稼働するハードウェアを制御する為の技術
です。",44,生物および食料資源の汚染,0.3281
"*2 Operational Technology（OT）は工場やプラント、ビルなどで稼働するハードウェアを制御する為の技術
です。",44,労働条件,0.3459
"*2 Operational Technology（OT）は工場やプラント、ビルなどで稼働するハードウェアを制御する為の技術
です。",44,労働時間,0.3977
"*2 Operational Technology（OT）は工場やプラント、ビルなどで稼働するハードウェアを制御する為の技術
です。",44,健康と安全,0.3808
"*2 Operational Technology（OT）は工場やプラント、ビルなどで稼働するハードウェアを制御する為の技術
です。",44,児童労働,0.3481
"社員の有す に続き、日本を含む世界29カ国と4地域で「Top Employer 2024」として
る多様なスキルの更なる発揮にあたってジョブ型の新しい人事制度の適用拡大を始めており、経験者 認定され、グローバル認定を受けた企業17社の中の1社となっています。",45,労働条件,0.3069
"また、グローバルで最先端技術が学べる育成システムや、 また、Diversity Equity ＆ Inclusionの領域で、包括的な評価を行う
高い専門性に応じた処遇の実現等、社員の自律的な成長を促す制度を整備するとともに、業務の特性 「Global Equality Standard」の認証を2023年5月に取得しました。",45,平等と機会,0.332
"Place to Work）によって人財・組織力を最大化するとともに、将来にわ
たって企業価値を高めていきます。",45,エネルギー,0.3065
"Place to Work）によって人財・組織力を最大化するとともに、将来にわ
たって企業価値を高めていきます。",45,労働時間,0.3038
"Place to Work）によって人財・組織力を最大化するとともに、将来にわ
たって企業価値を高めていきます。",45,健康と安全,0.3404
"Place to Work）によって人財・組織力を最大化するとともに、将来にわ
たって企業価値を高めていきます。",45,平等と機会,0.3154
"創業当初は日本のテクノロ タは社会環境の変化、技術の変化に迅速かつ柔軟に対応することで社会やお客様の「成果」の実現にこ
ジー活用促進の為の社会インフラ構築に始まり、その後社会課題に対する洞察より産業構造全体（公 だわります。",46,健康と安全,0.3564
"Quality Growthの実現に向けた戦略
2025年の経営目標達成に向け、 質の伴った成長である「Quality Growth」を追求します。",47,健康と安全,0.314
"1970〜 自動車登録検査システム
介護、教育、防災等）におけるDX化の更なる推進が期待されています。",48,健康と安全,0.3317
"テクノロジーの進化も市場にインパクトを与え、生成AIの急速な普及
1978〜 航空路管制処理システム 及びAI技術活用の進展により、生産性向上や顧客サービスの変革が進んでいます。",48,気候変動への適応,0.3109
"テクノロジーの進化も市場にインパクトを与え、生成AIの急速な普及
1978〜 航空路管制処理システム 及びAI技術活用の進展により、生産性向上や顧客サービスの変革が進んでいます。",48,水の消費と取水,0.3054
"テクノロジーの進化も市場にインパクトを与え、生成AIの急速な普及
1978〜 航空路管制処理システム 及びAI技術活用の進展により、生産性向上や顧客サービスの変革が進んでいます。",48,健康と安全,0.3922
そして「 経済財政運営と改革の基本方針 利用により行政機関側の作業時間は最大で55%、金融機関側の作業時間は最大で99%削減されます。,49,生物および食料資源の汚染,0.3349
"• 食 品業界におけるSCM、 ゆる領域の変革を実現する為のコ の提供実績、及び、そのデータ活用 サプライチェーン領域、及び、経営
発力。",52,生物および食料資源の汚染,0.3404
"• 食 品業界におけるSCM、 ゆる領域の変革を実現する為のコ の提供実績、及び、そのデータ活用 サプライチェーン領域、及び、経営
発力。",52,水の消費と取水,0.3251
"• 食 品業界におけるSCM、 ゆる領域の変革を実現する為のコ の提供実績、及び、そのデータ活用 サプライチェーン領域、及び、経営
発力。",52,海洋資源の採取と利用,0.3005
"SDV時代に対応した車載ソフトウェ
*2 S&OP（Sales and Operations Planning）とは「、販売・操業計画」を表す言葉で、サプライチェーンを最適化する経営手法。",52,水の消費と取水,0.3043
"SDV時代に対応した車載ソフトウェ
*2 S&OP（Sales and Operations Planning）とは「、販売・操業計画」を表す言葉で、サプライチェーンを最適化する経営手法。",52,健康と安全,0.3255
"2023年度は、これ
スナップショット 開発に120億ドル以上を投資する予定です。",57,水の汚染,0.3306
"2023年度は、これ
スナップショット 開発に120億ドル以上を投資する予定です。",57,生物および食料資源の汚染,0.3295
"2023年度は、これ
スナップショット 開発に120億ドル以上を投資する予定です。",57,水の消費と取水,0.3087
"2023年度は、これ
スナップショット 開発に120億ドル以上を投資する予定です。",57,健康と安全,0.3055
"この需要 20,000 16,051 一例です。",57,水の消費と取水,0.3458
"Scapeの「Worldwide Datacenter Services 2023 Vendor サステナビリティへの取り組みとプログラムを優先し、ネットゼロ
Assessment」*1でリーダーに選出されました。",57,健康と安全,0.359
"大企業のワークロードの約50%が、as-a-Serviceのイン
が抱える課題や機会に応じたオーダーメイドのソリューションを提供 のエクスペリエンスデザインのケイパビリティを活用しています。",59,健康と安全,0.3227
"またコンサルティング活動では信頼関係とコ ヘルスケアの分野では、実証済みの患者様中心のアプローチを
す。",59,健康と安全,0.3539
NTT DATAのコンサルタントは、お客様の事業課題と 写真を提供すべく、医療従事者と協力しています。,59,健康と安全,0.4322
NTT DATAのコンサルタントは、お客様の事業課題と 写真を提供すべく、医療従事者と協力しています。,59,児童労働,0.3189
"プライベート5G市場は、2027年までに75億ドルから
サービスオファリング 110億ドルに達すると予測されています。",60,生物および食料資源の汚染,0.3055
"プライベート5G市場は、2027年までに75億ドルから
サービスオファリング 110億ドルに達すると予測されています。",60,健康と安全,0.318
"プライベート5G市場は、2027年までに75億ドルから
サービスオファリング 110億ドルに達すると予測されています。",60,プライバシー,0.3206
"• クラウド戦略及び変革サービス Royal Caribbean様のお客様の体験向上やアプリケー エッジコンピューティングの市場規模は2,320億ドルで、2027年
• クラウドアーキテクチャ、アプリケーション、メインフレームのモダ ションとインフラの可用性向上を実施。",60,海洋資源の採取と利用,0.3127
"で2024年のSAP® Pinnacle Awardsを受賞し
私たちのケイパビリティはセキュリティに関する幅広いオファリン ました。",62,健康と安全,0.3991
"で2024年のSAP® Pinnacle Awardsを受賞し
私たちのケイパビリティはセキュリティに関する幅広いオファリン ました。",62,プライバシー,0.3515
"Sapphire社の主要市場は英国と米 トが削減され、業務に支障をきたすことなく社員のエクスペリ
国であり、この買収により、これらの国での事業拡大が可能になります。",62,水の消費と取水,0.322
"Sapphire社の主要市場は英国と米 トが削減され、業務に支障をきたすことなく社員のエクスペリ
国であり、この買収により、これらの国での事業拡大が可能になります。",62,海洋資源の採取と利用,0.3224
"Sapphire社の主要市場は英国と米 トが削減され、業務に支障をきたすことなく社員のエクスペリ
国であり、この買収により、これらの国での事業拡大が可能になります。",62,健康と安全,0.3282
"そのような変化に合わせて、CX Digital Productsサービスは大きく成長・変化し
ています。",64,生物および食料資源の汚染,0.3011
"そのような変化に合わせて、CX Digital Productsサービスは大きく成長・変化し
ています。",64,健康と安全,0.3723
"NTT DATAの分析によると、CX市場全体の機会は2024年の670億ドルから2028年には18.6％拡大し、1,320億
ドルに増加すると予測されています。",64,健康と安全,0.3558
"CX Digital Products部門は15,700人のエキスパートを擁しており、9カ国にわたる20のデザインスタジオで
2,000社のお客様にサービスを提供しています。",64,水の汚染,0.3371
"CX Digital Products部門は15,700人のエキスパートを擁しており、9カ国にわたる20のデザインスタジオで
2,000社のお客様にサービスを提供しています。",64,健康と安全,0.3498
"CX Digital Products部門は15,700人のエキスパートを擁しており、9カ国にわたる20のデザインスタジオで
2,000社のお客様にサービスを提供しています。",64,児童労働,0.3213
"ユーザープロファイルに
より、飲み物の好みをクラウドに保存し、アプリや 価値創造を拡大しています。",65,水の消費と取水,0.316
"ユーザープロファイルに
より、飲み物の好みをクラウドに保存し、アプリや 価値創造を拡大しています。",65,健康と安全,0.3159
"これらのデジタル
の促進、そしてエネルギー効率の向上を支 ス、メンテナンスクルーの生産性を向上しました。",65,エネルギー,0.3938
"これらのデジタル
の促進、そしてエネルギー効率の向上を支 ス、メンテナンスクルーの生産性を向上しました。",65,水の消費と取水,0.3311
"これらのデジタル
の促進、そしてエネルギー効率の向上を支 ス、メンテナンスクルーの生産性を向上しました。",65,健康と安全,0.3451
"また、Copilot for Microsoft 365を導入した最 • 70%のユーザーがMicrosoft 365のCopilotでポジティブ
のゲストの体験を改善しました。",65,健康と安全,0.3209
"初のパートナーの1社であり、大規模言語モデルの力を活用して従業 な体験を享受
員体験と生産性を向上させています。",65,海洋資源の使用,0.3036
"初のパートナーの1社であり、大規模言語モデルの力を活用して従業 な体験を享受
員体験と生産性を向上させています。",65,海洋資源の採取と利用,0.3219
"従来のAIサービスの2023年から2028年にかけての
• 研究開発と将来を見据えた労働力への投資：40年以上にわた 報や非構造化情報をより効率的に見つけることができます。",66,エネルギー,0.3214
"従来のAIサービスの2023年から2028年にかけての
• 研究開発と将来を見据えた労働力への投資：40年以上にわた 報や非構造化情報をより効率的に見つけることができます。",66,生物および食料資源の汚染,0.3323
"従来のAIサービスの2023年から2028年にかけての
• 研究開発と将来を見据えた労働力への投資：40年以上にわた 報や非構造化情報をより効率的に見つけることができます。",66,水の消費と取水,0.3348
"従来のAIサービスの2023年から2028年にかけての
• 研究開発と将来を見据えた労働力への投資：40年以上にわた 報や非構造化情報をより効率的に見つけることができます。",66,海洋資源の採取と利用,0.3192
"従来のAIサービスの2023年から2028年にかけての
• 研究開発と将来を見据えた労働力への投資：40年以上にわた 報や非構造化情報をより効率的に見つけることができます。",66,労働時間,0.3214
"従来のAIサービスの2023年から2028年にかけての
• 研究開発と将来を見据えた労働力への投資：40年以上にわた 報や非構造化情報をより効率的に見つけることができます。",66,健康と安全,0.3708
"従来のAIサービスの2023年から2028年にかけての
• 研究開発と将来を見据えた労働力への投資：40年以上にわた 報や非構造化情報をより効率的に見つけることができます。",66,児童労働,0.3179
"ほぼ全社員が、段階的な社内向け生 て、ほぼリアルタイムで高度にパーソナライズされたマーケティン
AIサービス＝Classic AI Services, 生成AIサービス＝GenAI Services 成AIトレーニングプログラムを受講しています。",66,労働時間,0.3206
"NTT DATA, Inc.のようなサービス企業は、生成AIの組織横断的
かつ機能横断的な役割から最大の恩恵を受けると予想されます。",66,健康と安全,0.3287
"また生成AIがより良く、より持続可能な もたらすことを中心に据え、国、地域、コミュニティの規範を尊重
ションのモダナイゼーションとソフトウェア開発ライフサイクル全 世界を創るという目標に貢献できるよう努めています。",67,健康と安全,0.3984
"例えば、中断が起こった場合をシミュ データの適切な流れを確立することで、プライバシーを確保して信 Microsoftと連携し、先日Microsoft Azure上でのtsuzumi
レーションし、緊急時対応計画を策定することができます。",67,健康と安全,0.3258
"例えば、中断が起こった場合をシミュ データの適切な流れを確立することで、プライバシーを確保して信 Microsoftと連携し、先日Microsoft Azure上でのtsuzumi
レーションし、緊急時対応計画を策定することができます。",67,プライバシー,0.3151
"• ド メイン固有のユースケース：生成AIは、製造業における需要分 • 安全性：生成AIシステムは、稼働中は常時安全性を保ち、エラー tsuzumiは高性能でリソース効率の高い大規模言語モデルで
析と予知保全、保険業における引受、製薬業界における薬物・臨 や不正使用には迅速に対応しなければならない。",67,健康と安全,0.3723
• 民主化：生成AIのメリットは社会において公平に分配されなけれ ジネスユーザーに提供します。,67,平等と機会,0.3381
• 民主化：生成AIのメリットは社会において公平に分配されなけれ ジネスユーザーに提供します。,67,文化的権利,0.3178
"協議した
「Regenerating Ecosystems 未来に向けた地球環境の保全」 内容は原則年2回、取締役会にて審議又は報告していきます。",70,生物および食料資源の汚染,0.3413
"協議した
「Regenerating Ecosystems 未来に向けた地球環境の保全」 内容は原則年2回、取締役会にて審議又は報告していきます。",70,循環経済,0.3321
"協議した
「Regenerating Ecosystems 未来に向けた地球環境の保全」 内容は原則年2回、取締役会にて審議又は報告していきます。",70,健康と安全,0.3014
"*サ ステナビリティ経営に関する各種課題について実務的な議論を行う為に、テーマ別に6つの小委員会（テーマ別ワーキンググループ）を設
置しています。",70,児童労働,0.3295
"現在のマテリアリティは、2022年に公表した現中期経営計画において「、Realizing a Sustainable Future」というスローガンのもと、3つの軸を定め、各
軸3つずつ、サステナビリティ経営を推進する為に取り組むべき重要な課題として策定しました。",71,健康と安全,0.3097
* GR（IGlobal Reporting Initiative)：企業や非営利団体に対し、非財務情報開示の為のガイドラインを提供するグローバルな非営利団体のことです。,71,健康と安全,0.3072
"人権方針では特に注力すべき人権課題として4つのテーマを明示し、人権デュー 等を委員とする「人権啓発推進委員会」を開催し、各組織やグループ会社に「人権啓発推進者」を配
デリジェンスを踏まえた活動を展開しています。",74,健康と安全,0.3039
"「NTT DATA行動規範（」2022年5月制定）に「人権の尊重」を明記し、社員一人ひとりが日々の事 また、全社リスクマネジメントとしても人権は重要なリスクとして設定されており、統制計画・統制
業活動の中で実践しています。",74,プライバシー,0.3103
"Greenbelt）、プロジェクトをリードし後進を育成するレベル（Blackbelt）までのレベル設定に応じた人財像と育成 1
ロードマップを描き、2024年度末までに生成AIのプロフェッショナル人財15,000人の育成を目指しています。",77,生物および食料資源の汚染,0.3228
"Greenbelt）、プロジェクトをリードし後進を育成するレベル（Blackbelt）までのレベル設定に応じた人財像と育成 1
ロードマップを描き、2024年度末までに生成AIのプロフェッショナル人財15,000人の育成を目指しています。",77,健康と安全,0.3584
"Greenbelt）、プロジェクトをリードし後進を育成するレベル（Blackbelt）までのレベル設定に応じた人財像と育成 1
ロードマップを描き、2024年度末までに生成AIのプロフェッショナル人財15,000人の育成を目指しています。",77,児童労働,0.301
"とで多様なチャンスを得られるNTT Universityへの参加を通じて、社員がグローバル対応力を強化できる多様
な「場」を提供しています。",78,気候変動への適応,0.3133
"加えて、2019年10月にはスペシャ 社員エンゲージメントの更なる向上に向けて
リストのキャリアパスを実現するTechnical Grade（TG）制度を創設しました。",79,健康と安全,0.3072
"2023年度においては、インド、ドイツ、アメリカ、マレーシアに13のデータセンターを開設し、全世
NTT DATA NET-ZERO Vision 2040 界で約30都市、約120棟、約1,120MWの規模でサービスを提供しています。",80,エネルギー,0.3645
"2023年度においては、インド、ドイツ、アメリカ、マレーシアに13のデータセンターを開設し、全世
NTT DATA NET-ZERO Vision 2040 界で約30都市、約120棟、約1,120MWの規模でサービスを提供しています。",80,水の汚染,0.3041
"2023年度においては、インド、ドイツ、アメリカ、マレーシアに13のデータセンターを開設し、全世
NTT DATA NET-ZERO Vision 2040 界で約30都市、約120棟、約1,120MWの規模でサービスを提供しています。",80,健康と安全,0.3886
"業に向けては、無償提供の仕組みを構築する等を通じ、サプライチェーン全体で個社の削減努力を
Carbon Neutrality Circular Economy Nature Conservation つなげていくことで脱炭素化を推進していきます。",81,循環経済,0.32
"専門家チームが実践的なアドバイスを行い、お客様の目標設定と充
ビリティプラットフォームを構築し、2024年5月からはバッテリー製造時の 実度の高い情報開示を支援します。",82,健康と安全,0.3307
"が ら 専 多 よ 門 く い 的 、 の な か 依 自 存 然 · へ 影 の 響 測 変 衛星 化 定 デ な す ー ど べ タ き 実 を 指 測 用 標 が い の 困 た 特 難 分 定 な 析 か 指 な ら 標 ど 、 に で 農 向 自 地 け 然 や て · 土 生 、 地 高 物 利 精 多 用 度 様 様 本な 々 ど で の 、気 各 候 領 変 域 動 か 、 ら 循 エ 環 キ 型 ス 経 パ 済 ート 、自 が 然 集 資 っ
*1 EUにおいて、2023年8月17日にバッテリー製品の原材料調達から設計・生産プロセス、再利用、リサ 測定が困難な指標も 測定支援 性への依存·影響を測定します。",82,気候変動への適応,0.3022
*1 気候関連財務情報開示タスクフォース *2 自然関連財務情報開示タスクフォース 気 候 変 動 製 需 品 要 ・ 増 サ 加 ー の ビ 機 ス 会 す 異 高 る ま 常 ク り 気 ラ か 象 ウ ら の ド 、レ 増 へ ジ の 加 リ 移 に エ 行 加 ン ニ え ト ー か 、脱 ズ つ 炭 が 脱 素 増 炭 化 加 素 要 。,83,気候変動,0.323
*1 気候関連財務情報開示タスクフォース *2 自然関連財務情報開示タスクフォース 気 候 変 動 製 需 品 要 ・ 増 サ 加 ー の ビ 機 ス 会 す 異 高 る ま 常 ク り 気 ラ か 象 ウ ら の ド 、レ 増 へ ジ の 加 リ 移 に エ 行 加 ン ニ え ト ー か 、脱 ズ つ 炭 が 脱 素 増 炭 化 加 素 要 。,83,気候変動への適応,0.3846
*1 気候関連財務情報開示タスクフォース *2 自然関連財務情報開示タスクフォース 気 候 変 動 製 需 品 要 ・ 増 サ 加 ー の ビ 機 ス 会 す 異 高 る ま 常 ク り 気 ラ か 象 ウ ら の ド 、レ 増 へ ジ の 加 リ 移 に エ 行 加 ン ニ え ト ー か 、脱 ズ つ 炭 が 脱 素 増 炭 化 加 素 要 。,83,気候変動の緩和,0.3248
各種課題についてテーマ別に小委員会を設置し、気候変動及び自然資本の保全と持続 資 本 需要増加の機会 の為の投資。,83,気候変動への適応,0.3709
各種課題についてテーマ別に小委員会を設置し、気候変動及び自然資本の保全と持続 資 本 需要増加の機会 の為の投資。,83,海洋資源の採取と利用,0.349
"この計画は、SBTiが定めるNet-Zero目標の認定も取得しており、 気候変動に関するリスクは、内部統制委員会での全社リスクマネジメントにおいて「重要リスク」と
自社並びにサプライチェーン全体の実質ゼロを計画的に目指しています（後掲「指標と目標」参照）。",83,生物および食料資源の汚染,0.33
"この計画は、SBTiが定めるNet-Zero目標の認定も取得しており、 気候変動に関するリスクは、内部統制委員会での全社リスクマネジメントにおいて「重要リスク」と
自社並びにサプライチェーン全体の実質ゼロを計画的に目指しています（後掲「指標と目標」参照）。",83,健康と安全,0.3533
気 候 変 動 物 急 理 性 的リスク デ 異 ー 常 タ 気 セ 象 ン に ター 起 の 因 通 す 信 る 等 災 の 害 ダ に ウ よ ン る 。,83,気候変動,0.4036
気 候 変 動 物 急 理 性 的リスク デ 異 ー 常 タ 気 セ 象 ン に ター 起 の 因 通 す 信 る 等 災 の 害 ダ に ウ よ ン る 。,83,気候変動への適応,0.458
気 候 変 動 物 急 理 性 的リスク デ 異 ー 常 タ 気 セ 象 ン に ター 起 の 因 通 す 信 る 等 災 の 害 ダ に ウ よ ン る 。,83,気候変動の緩和,0.3983
気 候 変 動 物 急 理 性 的リスク デ 異 ー 常 タ 気 セ 象 ン に ター 起 の 因 通 す 信 る 等 災 の 害 ダ に ウ よ ン る 。,83,絶滅リスク,0.3243
"特に競争環境の ステムやデータの高度活用は、生活の利便性を向上し、平和で
事業が持つ潜在力を当社グループの価値として実現し、成長を 厳しい海外事業を質的、量的に大きく伸ばすことを企図しての体 幸福で持続可能な社会の形成に大きく貢献するものです。",88,生物および食料資源の汚染,0.3181
